object_id,total_tender_awarded_value
09-134-00713,3034487.99
09-134-00715,245245.7
09-156-00814,436249.0
09-159-00830,559571.62
09-164-00848,993221.46
09-173-00881,1161404.34
09-175-00895,116964.0
09-176-00896,716518.92
09-176-00897,266601.3
09-176-00901,267258.46
09-180-00920,551371.5700000001
09-180-00921,209192.1
09-180-00922,974643.74
09-181-00923,52785.75
09-182-00925,324173.74
09-182-00926,1248699.72
09-182-00927,910558.11
09-183-00928,701989.1000000001
09-189-00956,1055111.09
09-191-00964,125427.59999999999
09-191-00965,229007.25999999998
09-191-00966,323448.64
09-191-00967,64715.2
09-191-00968,216885.75
09-191-00970,97036.4
09-706-00824,1745269.02
09-706-00914,524821.87
