object_id,total_tender_awarded_value
09-132-00702,131633889.15
09-134-00713,9239994.33
09-134-00716,18392629.2
09-135-00719,72130042.6
09-136-00726,39430534.11
09-137-00729,1267959.0
09-137-00730,5804995.0
09-138-00734,17187635.44
09-139-00736,5393318.98
09-140-00739,2301499.31
09-141-00744,3355237.5
09-144-00760,81324.0
09-146-00766,412409.15
09-149-00783,1136859.66
09-150-00786,2653266.44
09-150-00787,2685033.48
09-152-00795,5009544.0
09-152-00796,47621.5
09-153-00798,63920.0
09-153-00801,5552998.3
09-154-00804,2070782.98
09-154-00808,0.0
09-155-00813,27754074.67
09-156-00816,28251017.240000002
09-156-00817,7782425.43
09-161-00840,14437072.0
09-163-00843,74575866.0
09-164-00849,7721615.7
09-166-00860,6547207.76
09-167-00862,13790504.0
09-168-00864,1407276.0
09-168-00865,2797574.0
09-168-00866,2952308.0
09-169-00870,2739962.0
09-170-00871,24067730.66
09-172-00878,39912357.56
09-173-00883,52388.4
09-176-00897,3971148.199
09-177-00902,1310858.0
09-178-00909,16746751.0
09-179-00915,1018233.18
09-180-00922,2236236.0
09-183-00928,0.0
09-184-00934,16128137.61
09-185-00939,8672933.66
09-187-00947,10497448.0
09-188-00950,212322487.64000002
09-188-00952,12528796.63
09-191-00966,3762993.53
09-191-00969,1792832.33
09-192-00972,2801757.79
09-192-00973,31435950.0
09-193-00978,2179079.02
09-194-00981,2340448.33
09-194-00984,2104882.54
09-196-00993,10840522.8
09-199-01000,619050.0
09-200-01006,4328224.56
09-704-00706,3383900.62
09-704-00707,983859.22
