object_id,total_tender_awarded_value
09-132-00702,133362840.22
09-136-00726,3497191.75
09-137-00730,707276.19
09-143-00753,15931223.98
09-145-00764,1197681.0
09-146-00766,7579512.0
09-148-00775,32599476.79
09-148-00776,4265667.0
09-150-00787,2743040.0
09-154-00804,2724715.8
09-155-00811,900451.0
09-156-00817,895070.17
09-158-00827,822413.63
09-161-00838,397105.5
09-161-00839,1140914.0
09-164-00850,944473.29
09-166-00860,1944589.0
09-167-00862,7781999.0
09-175-00889,2050860.0
09-177-00902,993808.0
09-177-00903,1172406.0
09-183-00928,22175283.72
09-183-00930,3366262.0
09-185-00938,1325750.0
09-185-00939,1638774.491
09-188-00950,149747878.10799998
09-190-00959,7519875.0
09-193-00978,8290590.84
09-194-00984,2006148.0
09-199-01000,2950000.0
09-705-00740,155088.756
