object_id,total_tender_awarded_value
09-145-00761,717485.28
09-145-00762,396347.0
09-145-00764,331533.82999999996
09-152-00793,963295.45
09-152-00794,2387166.4699999997
09-154-00805,3065179.51
09-154-00808,27409280.08
09-155-00811,1373045.59
09-156-00814,233507.79
09-166-00860,1784118.0
09-175-00888,1078682.8
09-175-00895,611708.75
09-182-00925,152456.52000000002
09-182-00926,453491.86
09-184-00932,157792.83000000002
09-184-00934,220701.59999999998
09-184-00935,164180.0
09-184-00936,61231.16
09-185-00937,55253.08
09-185-00940,252761.72
09-188-00948,209295.0
09-188-00949,184518.0
09-188-00952,330075.9
09-188-00954,808137.5
09-191-00965,906634.0
09-191-00966,118036.95
09-191-00967,61545.0
09-191-00968,353859.59
09-191-00969,540701.05
09-191-00970,128254.3
