object_id,total_tender_awarded_value
09-134-00713,1311824.62
09-134-00716,815828.7
09-136-00726,16647715.44
09-137-00729,332569.14
09-138-00734,3527840.87
09-143-00753,6103366.74
09-144-00759,27238237.28
09-145-00762,33257850.0
09-146-00766,11438930.469999999
09-150-00786,545336.0
09-150-00787,18604476.93
09-150-00789,2921588.952
09-151-00790,2756865.0
09-151-00791,1777123.66
09-151-00792,665533.7
09-152-00796,899311.4
09-153-00802,352757.93
09-154-00805,1440096.0
09-155-00811,11611329.5
09-156-00816,4477419.7
09-156-00817,32000.0
09-161-00838,46056915.0
09-165-00852,101853108.09
09-166-00860,159453005.28
09-167-00861,472592.237
09-167-00862,32627835.96
09-169-00869,9249537.68
09-169-00870,8159405.14
09-171-00875,13261094.69
09-172-00878,979489.78
09-172-00879,6647916.0
09-173-00881,4302531.08
09-173-00882,3288378.8
09-175-00891,6670718.216
09-176-00896,1804011.0
09-176-00897,4536928.42
09-176-00898,26070650.08
09-176-00901,425432.4
09-179-00915,14851191.46
09-179-00918,171571.3
09-180-00921,629887.0
09-183-00931,480875.9
09-186-00941,408901.26
09-187-00947,48447010.64
09-188-00950,5629434.0
09-189-00956,1898855.35
09-190-00959,42846422.72
09-191-00966,59370960.97
09-191-00967,1249888.0
09-192-00971,299096.96
09-192-00972,1175866.46
09-193-00976,359857.2
09-194-00981,2306484.0
09-194-00984,74837371.4
09-199-01000,61886052.34
09-202-01010,3415801.0
09-705-00741,1271172.0
09-706-00914,12800955.58
