object_id,total_tender_awarded_value
09-132-00702,689189.0
09-135-00719,1444271.44
09-138-00734,362379.0
09-145-00764,12952058.38
09-146-00766,99582257.0
09-148-00777,166730.0
09-150-00787,38662734.0
09-152-00795,13021574.79
09-153-00802,4373712.93
09-157-00822,2430223.72
09-164-00849,15322762.49
09-165-00852,1501635.32
09-166-00860,1735000.0
09-169-00868,822951.07
09-185-00939,82044488.5
09-187-00947,42484473.0
09-190-00962,203205.0
09-191-00966,4928912.0
09-193-00978,11729484.11
09-202-01011,4147657.71
