Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No.1,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.2,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.3,Bid Number.2,Bidder Name.2,Value,Rank,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender ID :,Tender Ref No :,Tender Title :
"Chief Engineer PWD Varanasi Zone||S.E. Varanasi Circle,PWD, Varanasi||PROVINCIAL DIVISION PWD CHANDAULI",2463/4A DATE 10.10.2019,2019_CEUVZ_392184_1,Yes,Open Tender,Fixed-rate,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,TECHNICAL,15-Oct-2019 12:00 PM,21-Oct-2019 02:00 PM,15-Oct-2019 12:00 PM,21-Oct-2019 12:00 PM,NA ,NA ,15-Oct-2025 07:05 PM,21-Oct-2019 12:00 PM,"20,000",Yes,fixed,,Executive Engineer Prov. Div. PWD Chandauli,Chandauli,1.0,SBI Bank,945.0,Executive Engineer Prov. Div. PWD Chandauli,Chandauli,No,D.P. Singh,Executive Engineer Prov. Div. PWD Chandauli,chandauli Sakaldiha Saidpur marg par cutstone ka karya,chandauli Sakaldiha Saidpur marg par cutstone ka karya,Please refer Tender documents. ,NA ,"1,95,000",Civil Works,NA ,Tender,90.0,30.0,Chandauli,232101.0,NA ,NA ,NA ,Executive Engineer Prov. Div. PWD Chandauli,No ,No,"Chief Engineer PWD Varanasi Zone||S.E. Varanasi Circle,PWD, Varanasi||PROVINCIAL DIVISION PWD CHANDAULI",2463/4A DATE 10.10.2019,2019_CEUVZ_392184_1,Yes,Open Tender,Fixed-rate,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,TECHNICAL,15-Oct-2019 12:00 PM,21-Oct-2019 02:00 PM,15-Oct-2019 12:00 PM,21-Oct-2019 12:00 PM,NA ,NA ,15-Oct-2025 07:05 PM,21-Oct-2019 12:00 PM,"20,000",Yes,fixed,,Executive Engineer Prov. Div. PWD Chandauli,Chandauli,1.0,SBI Bank,945.0,Executive Engineer Prov. Div. PWD Chandauli,Chandauli,No,D.P. Singh,Executive Engineer Prov. Div. PWD Chandauli,chandauli Sakaldiha Saidpur marg par cutstone ka karya,chandauli Sakaldiha Saidpur marg par cutstone ka karya,Please refer Tender documents. ,NA ,"1,95,000",Civil Works,NA ,Tender,90.0,30.0,Chandauli,232101.0,NA ,NA ,NA ,Executive Engineer Prov. Div. PWD Chandauli,No ,No,08-Jan-2020,"INR 192,795",30.0,Devendra Pal Singh,08-Jan-2020 05:20 PM,act.pdf (331.00 KB),1.0,1416633.0,M/S CHANDRAWATI CONSTRUCTION PVT LTD,INR,"192,795",1.0,1420334.0,KRISHNA KUMAR YADAV,21-Oct-2019 09:45 AM,Not Admitted-Fee/PreQual/Technical/Finance,Price Bid not complied,09-Dec-2019 02:19 PM,Finance,Two Bid Accepted,Devendra Pal Singh,09-Dec-2019 02:19 PM,finance_568060.pdf,BOQ Comparative Chart,D.P. Singh,Internal,,Devendra Pal Singh,08-Jan-2020 05:18 PM,finsummary_568060.pdf (73.64 KB),1.0,1415596.0,M/S INDERJEET SINGH,"1,97,725.94",L2,D.P. Singh,Internal,,Devendra Pal Singh,09-Dec-2019 02:24 PM,techsummary_568060.pdf (119.30 KB),,,
,,,,,,,,,,,,,,,,.xls,FINANCIAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,FINANCIAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1416633.0,M/S CHANDRAWATI CONSTRUCTION PVT LTD,20-Oct-2019 11:16 AM,Accepted-AOC,Lowest Amount Quoted BY M/S CHANDRAWATI CONSTRUCTION PVT LTD Rs 192795.00,08-Jan-2020 05:20 PM,,,,,,,,,,,,,2.0,1416633.0,M/S CHANDRAWATI CONSTRUCTION PVT LTD,"1,92,794.88",L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1415596.0,M/S INDERJEET SINGH,17-Oct-2019 04:35 PM,Rejected-Finance,M/S INDERJEET SINGH L2,08-Jan-2020 05:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_CEUVZ_392184_1,2463/4A DATE 10.10.2019,chandauli Sakaldiha Saidpur marg par cutstone ka karya
