Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No.2,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.3,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.4,Bid Number.2,Bidder Name.2,Value,Rank,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender ID :,Tender Ref No :,Tender Title :
"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Lucknow||Provincial Division, Lucknow",4507/e-tender/2019 dated 04.11.2019,2019_CEUCZ_402408_1,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,COD and EMD Online Submitted Receipt,11-Nov-2019 06:00 PM,10-Dec-2019 12:30 PM,13-Nov-2019 12:00 PM,09-Dec-2019 12:00 PM,NA ,NA ,13-Nov-2019 12:00 PM,09-Dec-2019 12:00 PM,19-Dec-2019 12:30 PM,"21,000",No,fixed,,EE PD PWD LUCKNOW,LUCKNOW,1.0,Date4,Date,,1.0,SBI Bank,589.0,EE PD PWD LUCKNOW,LUCKNOW,No,EE PD PWD Lucknow,Office of EE PD PWD Lucknow,"Painting Work on Bulaki Adda Mohan Road from Km. 1, 2, 3, 4 in Lucknow City.","Painting Work on Bulaki Adda Mohan Road from Km. 1, 2, 3, 4 in Lucknow City.",Please refer Tender documents. ,NA ,"2,05,000",Civil Works - Roads,NA ,Tender,90.0,30.0,LUCKNOW,226001.0,Office of EE PD PWD Lucknow ,Office of EE PD PWD Lucknow ,15-Nov-2019 12:00 PM ,Office of EE PD PWD Lucknow,No ,No,"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Lucknow||Provincial Division, Lucknow",4507/e-tender/2019 dated 04.11.2019,2019_CEUCZ_402408_1,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,COD and EMD Online Submitted Receipt,11-Nov-2019 06:00 PM,10-Dec-2019 12:30 PM,13-Nov-2019 12:00 PM,09-Dec-2019 12:00 PM,NA ,NA ,13-Nov-2019 12:00 PM,09-Dec-2019 12:00 PM,19-Dec-2019 12:30 PM,"21,000",No,fixed,,EE PD PWD LUCKNOW,LUCKNOW,1.0,Date4,Date,,1.0,SBI Bank,589.0,EE PD PWD LUCKNOW,LUCKNOW,No,EE PD PWD Lucknow,Office of EE PD PWD Lucknow,"Painting Work on Bulaki Adda Mohan Road from Km. 1, 2, 3, 4 in Lucknow City.","Painting Work on Bulaki Adda Mohan Road from Km. 1, 2, 3, 4 in Lucknow City.",Please refer Tender documents. ,NA ,"2,05,000",Civil Works - Roads,NA ,Tender,90.0,30.0,LUCKNOW,226001.0,Office of EE PD PWD Lucknow ,Office of EE PD PWD Lucknow ,15-Nov-2019 12:00 PM ,Office of EE PD PWD Lucknow,No ,No,25-Jan-2020,"INR 162,270.1",30.0,ARVIND KUMAR,25-Jan-2020 05:21 PM,402408.pdf (920.00 KB),Financial Bid is Accepted at the Price of Rs. 162270.10,1.0,1464674.0,SPACE ENGINEERS AND CONTRACTORS,INR,"162,270.1",1.0,1467086.0,A.T.CONS.,21-Nov-2019 06:06 PM,Rejected-Finance,Rejected being higher rates.,23-Dec-2019 10:42 AM,Finance,Technical Evaluation,ARVIND KUMAR,20-Dec-2019 01:38 PM,finance_584688.pdf,BOQ Comparative Chart,EE ARVIND KUMAR,Internal,EE ARVIND KUMAR EE A K SINGH,ARVIND KUMAR,23-Dec-2019 10:42 AM,finsummary_584688.pdf (868.49 KB),1.0,1464674.0,SPACE ENGINEERS AND CONTRACTORS,"1,62,270.10",L1,Technical,Technical Evaluation,ARVIND KUMAR,18-Dec-2019 07:35 PM,technical_584688.pdf,EE A K SINGH,Internal,EE A K SINGH EE ARVIND KUMAR,ARVIND KUMAR,18-Dec-2019 07:46 PM,19-Dec-2019 12:30 PM,techsummary_584688.pdf (868.49 KB),,,
,,,,,,,,,,,,,,2.0,Finance,.xls,Financial Documents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Financial Documents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1478193.0,MITHLESH KUMAR VISHWKARMA,28-Nov-2019 12:10 AM,Rejected-Finance,Rejected being higher rates.,23-Dec-2019 10:42 AM,,,,,,,,,,,,,2.0,1467086.0,A.T.CONS.,"1,63,235.26",L2,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1476207.0,M/S KIRAN TRADERS,27-Nov-2019 12:33 AM,Rejected-Finance,Rejected being higher rates.,23-Dec-2019 10:42 AM,,,,,,,,,,,,,3.0,1469591.0,OMENDRA KUMAR SINGH,"1,72,291.33",L6,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1480427.0,M/S RAJ ENTERPRISES,29-Nov-2019 12:17 AM,Rejected-Finance,Rejected being higher rates.,23-Dec-2019 10:42 AM,,,,,,,,,,,,,4.0,1469949.0,SHREE ENTERPRISES,"1,84,633.06",L8,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,1475030.0,M/S SARVESH KUMAR,26-Nov-2019 06:42 PM,Rejected-Finance,Rejected being higher rates.,23-Dec-2019 10:42 AM,,,,,,,,,,,,,5.0,1475030.0,M/S SARVESH KUMAR,"1,69,375.32",L4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,1480503.0,M/S SHAKTI TRADERS,29-Nov-2019 02:42 AM,Rejected-Finance,Rejected being higher rates.,23-Dec-2019 10:42 AM,,,,,,,,,,,,,6.0,1476207.0,M/S KIRAN TRADERS,"1,64,282.56",L3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1469591.0,OMENDRA KUMAR SINGH,05-Dec-2019 10:47 AM,Rejected-Finance,Rejected being higher rates.,23-Dec-2019 10:42 AM,,,,,,,,,,,,,7.0,1478193.0,MITHLESH KUMAR VISHWKARMA,"2,01,266.67",L9,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,1469949.0,SHREE ENTERPRISES,24-Nov-2019 07:05 PM,Rejected-Finance,Rejected being higher rates.,23-Dec-2019 10:42 AM,,,,,,,,,,,,,8.0,1480427.0,M/S RAJ ENTERPRISES,"1,74,570.76",L7,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,1464674.0,SPACE ENGINEERS AND CONTRACTORS,20-Nov-2019 05:01 PM,Accepted-AOC,Financial Bid is Accepted at the Price of Rs. 162270.10,25-Jan-2020 05:21 PM,,,,,,,,,,,,,9.0,1480503.0,M/S SHAKTI TRADERS,"1,70,443.36",L5,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_CEUCZ_402408_1,4507/e-tender/2019 dated 04.11.2019,"Painting Work on Bulaki Adda Mohan Road from Km. 1, 2, 3, 4 in Lucknow City."
