Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No.1,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.2,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.3,Bid Number.2,Bidder Name.2,Value,Rank,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender ID :,Tender Ref No :,Tender Title :
Construction and Design Services UP Jal Nigam||C.G.M. (II) Noida||G.M. (09) Noida||Unit-17 Mathura,617/m-14/24,2019_UPCDS_347916_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Offline,No,No,No,1.0,Fee/PreQual/Technical/Finance,.xls,tenderdocuments,28-May-2019 10:00 AM,04-Jun-2019 02:30 PM,28-May-2019 10:15 AM,04-Jun-2019 12:30 PM,NA ,NA ,30-May-2019 10:00 AM,04-Jun-2019 12:30 PM,"8,000",No,fixed,,as per NIT,as per NIT,1.0,RTGS - RTGS Payment,1.0,as per NIT,as per NIT,Yes,Project Manager,"PM, Unit-17, Cand DS, UP Jal Nigam, Mathura","Construction of MS Gate with columns at ITI Vrindavan, Mathura",as per NIT,as per NIT ,NA ,"1,56,000",Civil Works,NA ,Tender,120.0,30.0,as per NIT,281001.0,NA ,NA ,NA ,as per NIT,No ,No,Construction and Design Services UP Jal Nigam||C.G.M. (II) Noida||G.M. (09) Noida||Unit-17 Mathura,617/m-14/24,2019_UPCDS_347916_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Offline,No,No,No,1.0,Fee/PreQual/Technical/Finance,.xls,tenderdocuments,28-May-2019 10:00 AM,04-Jun-2019 02:30 PM,28-May-2019 10:15 AM,04-Jun-2019 12:30 PM,NA ,NA ,30-May-2019 10:00 AM,04-Jun-2019 12:30 PM,"8,000",No,fixed,,as per NIT,as per NIT,1.0,RTGS - RTGS Payment,1.0,as per NIT,as per NIT,Yes,Project Manager,"PM, Unit-17, Cand DS, UP Jal Nigam, Mathura","Construction of MS Gate with columns at ITI Vrindavan, Mathura",as per NIT,as per NIT ,NA ,"1,56,000",Civil Works,NA ,Tender,120.0,30.0,as per NIT,281001.0,NA ,NA ,NA ,as per NIT,No ,No,23-Jan-2020,"INR 156,000",30.0,Chhatar Singh,23-Jan-2020 05:17 PM,MSGATE.pdf (42.00 KB),MANOJ KUMAR,1.0,1257243.0,Manoj Kumar,INR,1.56,1.0,1257270.0,HARE KRISHNA CONTRACTOR AND SUPPLIER,03-Jun-2019 04:28 PM,Rejected-Technical,QUOTED RATED ARE NOT L1,23-Jan-2020 05:13 PM,Finance,3 BIDDERS PARTICIPATYED IN THE BID. RATES QUOTED BY M/S MANOJ KUMAR IS L1,Chhatar Singh,04-Jun-2019 02:52 PM,finance_502531.pdf,BOQ Comparative Chart,PROJECT MANAGER,Internal,"UNIT ACCOUNTANT, RE",Chhatar Singh,23-Jan-2020 05:15 PM,finsummary_502531.pdf (42.44 KB),1.0,1257243.0,Manoj Kumar,1.56,L1,PROJECT MANAGER,Internal,"UNIT ACCOUNTANT, RESIDENT ENGINEER",Chhatar Singh,23-Jan-2020 05:13 PM,techsummary_502531.pdf (24.09 KB),,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1257243.0,Manoj Kumar,03-Jun-2019 04:15 PM,Accepted-AOC,QUOTED RATES ARE L1,23-Jan-2020 05:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1257289.0,Shri Balaji Contractors And Suppliers,03-Jun-2019 04:51 PM,Rejected-Technical,QUOTED RATED ARE NOT L1,23-Jan-2020 05:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_UPCDS_347916_1,617/m-14/24,"Construction of MS Gate with columns at ITI Vrindavan, Mathura"
