Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No.2,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.3,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.4,Bid Number.2,Bidder Name.2,Value,Rank,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender ID :,Tender Ref No :,Tender Title :
UP STATE WAREHOUSING CORPORATION,201908101.0,2019_UPSWC_400871_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical Bid,07-Nov-2025 05:34 PM,25-Nov-2019 11:00 AM,07-Nov-2019 05:00 PM,23-Nov-2019 05:00 PM,NA ,NA ,07-Nov-2019 05:00 PM,23-Nov-2019 05:00 PM,11-Dec-2019 11:00 AM,"2,52,000",No,fixed,,U.P State warehousing corporation,Lucknow,1.0,Corrigendum-1,Other,,1.0,RTGS - RTGS Payment,"1,180",U.P State warehousing corporation,Lucknow,No,Managing Director UPSWC,U.P State warehousing corporation New Hyderabad Lucknow 226007,Repair of UPSWC godowns at Lakhimpur I.A,Repair of UPSWC godowns at Lakhimpur I.A,Only registered contractor with UPSWC can apply  ,NA ,"1,25,98,127",Civil Works,Maintenance /Construction Work ,Tender,120.0,150.0,Lakhimpur I.A,262701.0,NA ,NA ,NA ,Head Office UPSWC,No ,No,UP STATE WAREHOUSING CORPORATION,201908101.0,2019_UPSWC_400871_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical Bid,07-Nov-2025 05:34 PM,25-Nov-2019 11:00 AM,07-Nov-2019 05:00 PM,23-Nov-2019 05:00 PM,NA ,NA ,07-Nov-2019 05:00 PM,23-Nov-2019 05:00 PM,11-Dec-2019 11:00 AM,"2,52,000",No,fixed,,U.P State warehousing corporation,Lucknow,1.0,Corrigendum-1,Other,,1.0,RTGS - RTGS Payment,"1,180",U.P State warehousing corporation,Lucknow,No,Managing Director UPSWC,U.P State warehousing corporation New Hyderabad Lucknow 226007,Repair of UPSWC godowns at Lakhimpur I.A,Repair of UPSWC godowns at Lakhimpur I.A,Only registered contractor with UPSWC can apply  ,NA ,"1,25,98,127",Civil Works,Maintenance /Construction Work ,Tender,120.0,150.0,Lakhimpur I.A,262701.0,NA ,NA ,NA ,Head Office UPSWC,No ,No,08-Jan-2020,"INR 10,708,408.09",150.0,Binod Kumar Mishra,08-Jan-2020 11:34 AM,lakhimpur.pdf (190.00 KB),After lottery System S.R. Infraconstruction Pvt Ltd is selected for performing this work tender,1.0,1469204.0,S.R. Infraconstruction Pvt Ltd,INR,"10,708,408.09",1.0,1471467.0,Aasha Enterprises,23-Nov-2019 04:49 PM,Rejected-AOC,Not Selected from lottery System,08-Jan-2020 11:34 AM,Finance,"Financial Bid Result, whose lottery will be held on 19.12.2019 at 11 AM",Binod Kumar Mishra,17-Dec-2019 12:00 PM,finance_582078.pdf,BOQ Comparative Chart,Tribhuvan Nath Maurya,Internal,"Sreesh Kumar Pandey,Manoj Kumar Singh,Binod Kumar Mishra",Binod Kumar Mishra,17-Dec-2019 04:41 PM,finsummary_582078.pdf (272.72 KB),1.0,1462955.0,Prabha Enterprises,"1,07,08,408.09",1.0,Technical,Technical Bid Result,Binod Kumar Mishra,06-Dec-2019 06:10 PM,technical_582078.pdf,Tribhuvan Nath Maurya,Internal,"Sreesh Kumar Pandey,Manoj Kumar Singh,Vinod Kumar Mishra",Binod Kumar Mishra,06-Dec-2019 06:12 PM,11-Dec-2019 11:00 AM,techsummary_582078.pdf (399.06 KB),,,
,,,,,,,,,,,,,,2.0,Finance,.xls,Financial Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Financial Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1469573.0,Ankur Constructions,22-Nov-2019 05:47 PM,Rejected-AOC,Not Selected from lottery System,08-Jan-2020 11:34 AM,,,,,,,,,,,,,2.0,1463582.0,M/S MAS CONSTRUCTION,"1,07,08,408.09",1.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1469616.0,A.T.CONS.,22-Nov-2019 06:11 PM,Rejected-AOC,Not Selected from lottery System,08-Jan-2020 11:34 AM,,,,,,,,,,,,,3.0,1463814.0,M/s satyavir singh contractor,"1,07,08,408.09",1.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1470501.0,AVADH KAARYA SOLUTIONS LLP,23-Nov-2019 09:02 AM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,06-Dec-2019 06:10 PM,,,,,,,,,,,,,4.0,1464948.0,M/S SHIVA ASSOCIATES,"1,07,08,408.09",1.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,1470477.0,BAJPAI CONSTRUCTION COMPANY,23-Nov-2019 12:01 PM,Rejected-AOC,Not Selected from lottery System,08-Jan-2020 11:34 AM,,,,,,,,,,,,,5.0,1467272.0,M/S KRISHNA ENTERPRISES,"1,07,08,408.09",1.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,1469493.0,BIJNOR CONSTRUCTION and SUPPLIERS,22-Nov-2019 04:59 PM,Rejected-AOC,Not Selected from lottery System,08-Jan-2020 11:34 AM,,,,,,,,,,,,,6.0,1467445.0,M/S YASH ENTERPRISES,"1,07,08,408.09",1.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1470978.0,Dilip kumar Gupta,23-Nov-2019 01:05 PM,Rejected-AOC,Not Selected from lottery System,08-Jan-2020 11:34 AM,,,,,,,,,,,,,7.0,1467926.0,SHRI FAHEEMUDDIN,"1,07,08,408.09",1.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,1471187.0,JAFARGANJ CONSTRUCTION,23-Nov-2019 02:27 PM,Rejected-AOC,Not Selected from lottery System,08-Jan-2020 11:34 AM,,,,,,,,,,,,,8.0,1469204.0,S.R. Infraconstruction Pvt Ltd,"1,07,08,408.09",1.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,1471100.0,J. P. SINGH AND COMPANY,23-Nov-2019 01:51 PM,Rejected-AOC,Not Selected from lottery System,08-Jan-2020 11:34 AM,,,,,,,,,,,,,9.0,1469493.0,BIJNOR CONSTRUCTION and SUPPLIERS,"1,07,08,408.09",1.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,1469969.0,MANOHAR LAL AND CO,22-Nov-2019 10:03 PM,Rejected-AOC,Not Selected from lottery System,08-Jan-2020 11:34 AM,,,,,,,,,,,,,10.0,1469573.0,Ankur Constructions,"1,07,08,408.09",1.0,,,,,,,,,,,,,,,
