Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No.2,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.3,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.4,Bid Number.2,Bidder Name.2,Value,Rank,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender ID :,Tender Ref No :,Tender Title :
Purvanchal Vidyut Vitran Nigam Limited Varanasi||Chief Engineer (D) PuVVNL Gorakhpur,24/EDC-II(G)/2019-20,2019_PVVNV_373079_1,Yes,Open Tender,Lump-sum,Services,2.0,No,No,Offline,No,No,No,1.0,Fee/PreQual/Technical,.rar,TENDER DOCUMENTS,16-Aug-2019 05:00 PM,31-Aug-2019 03:00 PM,16-Aug-2019 05:00 PM,30-Aug-2019 02:00 PM,NA ,NA ,16-Aug-2019 05:00 PM,30-Aug-2019 02:00 PM,04-Sep-2019 05:15 PM,"2,000",No,fixed,,"SE. EDC-II, MOHADDIPUR, GORAKHPUR",GORAKHPUR,1.0,Date Extension,Date,,1.0,RTGS - RTGS Payment,590.0,"SE. EDC-II, MOHADDIPUR, GORAKHPUR",GORAKHPUR,No,SUPERINTENDING ENGINEER,"SE. EDC-II, MOHADDIPUR, GORAKHPUR",PROVIDING OF 02 NOS. COMPUTER OPERATOR,"PROVIDING OF 02 NOS. COMPUTER OPERATOR UNDER ELECTRICITY DISTRIBUTION DIVISION-KAURIRAM, GORAKHPUR",Please refer Tender documents. ,NA ,"1,90,000",Manpower Supply,NA ,Tender,45.0,243.0,"SE. EDC-II, MOHADDIPUR, GORAKHPUR",273008.0,NA ,NA ,NA ,"SE. EDC-II, MOHADDIPUR, GORAKHPUR",No ,No,Purvanchal Vidyut Vitran Nigam Limited Varanasi||Chief Engineer (D) PuVVNL Gorakhpur,24/EDC-II(G)/2019-20,2019_PVVNV_373079_1,Yes,Open Tender,Lump-sum,Services,2.0,No,No,Offline,No,No,No,1.0,Fee/PreQual/Technical,.rar,TENDER DOCUMENTS,16-Aug-2019 05:00 PM,31-Aug-2019 03:00 PM,16-Aug-2019 05:00 PM,30-Aug-2019 02:00 PM,NA ,NA ,16-Aug-2019 05:00 PM,30-Aug-2019 02:00 PM,04-Sep-2019 05:15 PM,"2,000",No,fixed,,"SE. EDC-II, MOHADDIPUR, GORAKHPUR",GORAKHPUR,1.0,Date Extension,Date,,1.0,RTGS - RTGS Payment,590.0,"SE. EDC-II, MOHADDIPUR, GORAKHPUR",GORAKHPUR,No,SUPERINTENDING ENGINEER,"SE. EDC-II, MOHADDIPUR, GORAKHPUR",PROVIDING OF 02 NOS. COMPUTER OPERATOR,"PROVIDING OF 02 NOS. COMPUTER OPERATOR UNDER ELECTRICITY DISTRIBUTION DIVISION-KAURIRAM, GORAKHPUR",Please refer Tender documents. ,NA ,"1,90,000",Manpower Supply,NA ,Tender,45.0,243.0,"SE. EDC-II, MOHADDIPUR, GORAKHPUR",273008.0,NA ,NA ,NA ,"SE. EDC-II, MOHADDIPUR, GORAKHPUR",No ,No,02-Oct-2019,"INR 184,848",243.0,Indra Deo Tripathi,25-Jan-2020 05:24 PM,AOCT24.pdf (3930.00 KB),AOC of Tender No. 24,1.0,1343955.0,GORKHA INFO MULTI SERVICES,INR,"184,848",1.0,1343955.0,GORKHA INFO MULTI SERVICES,25-Aug-2019 01:43 PM,Accepted-AOC,Rate is Lowest,25-Jan-2020 05:24 PM,Finance,BOQ Summary of Tender No. 24,Indra Deo Tripathi,04-Sep-2019 06:16 PM,finance_538984.pdf,BOQ Comparative Chart,Er. I.D. Tripathi,Internal,"Sri Manoj Kumar Verma, Member and Sri Som Datt, Member",Indra Deo Tripathi,01-Oct-2019 04:08 PM,finsummary_538984.pdf (751.94 KB),1.0,1341588.0,M/s Abhi Traders,"1,89,968.00",L2,Technical,Bid List Summary of Tender No. 24,Indra Deo Tripathi,04-Sep-2019 04:22 PM,technical_538984.pdf,Er. I.D. Tripathi,Internal,"Sri Nagendra Pratap, Member and Sri Abhishek Bharti",Indra Deo Tripathi,04-Sep-2019 05:07 PM,04-Sep-2019 05:15 PM,techsummary_538984.pdf (35.34 KB),,,
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1341588.0,M/s Abhi Traders,19-Aug-2019 06:28 PM,Rejected-Finance,Rate is not Lowest,01-Oct-2019 04:08 PM,,,,,,,,,,,,,2.0,1343943.0,M/s Srishti Enterprises,"1,92,000.00",L3,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1350807.0,M/S SAHIL ENTERPRISES,30-Aug-2019 07:04 AM,Rejected-Technical,Not Qualified,04-Sep-2019 05:07 PM,,,,,,,,,,,,,3.0,1343955.0,GORKHA INFO MULTI SERVICES,"1,84,848.00",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1343943.0,M/s Srishti Enterprises,22-Aug-2019 01:45 PM,Rejected-Finance,Rate is not Lowest,01-Oct-2019 04:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_PVVNV_373079_1,24/EDC-II(G)/2019-20,PROVIDING OF 02 NOS. COMPUTER OPERATOR
