Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,Technical Document,"14,000",No,fixed,,Nil,Nil,15-Oct-2025 02:00 PM,21-Oct-2025 12:00 PM,15-Oct-2025 03:00 PM,21-Oct-2025 11:00 AM,NA ,NA ,15-Oct-2025 03:00 PM,21-Oct-2025 11:00 AM,31-Oct-2025 02:00 PM,1.0,SBI Bank,EE MCD,E.E Mcd Irrigation Coloney Fatahan Mirzapur,354.0,Nil,Nil,No,NIT-06-EEMCD-2025-26 LOT-07,Jungle Clearance and Scraping of Bharpura Dy. From Km. 0.000 to km. 13.500 LOT-07,Please refer Tender documents. ,NA ,,Civil Works - Canal,NA ,Tender,90.0,20.0,MIRZAPUR,231001.0,NA ,NA ,NA ,Office of The EE MCD,No ,No,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Mirzapur||MCD, mirzaprur",Tender Notice No-06-EE-2025-26,2025_UPIDC_1082497_7,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,AOC,Technical,Summary Attached,PRAMOD KUMAR,28-Oct-2025 01:47 PM,technical_1982526.pdf,SHRI PRAMOD KUMAR EE MCD MZP,Internal,"SHRI PRAMOD KUMAR, EXECUTIVE ENGINEER, MIRZAPUR CANAL DIVISION,MIRZAPUR SHRI HARISHANKAR PRASAD, EXECUTIVE ENGINEER, IRRIGATON DIVISION CHUNAR, MIRZAPUR SHRI RAVINDRA KUMAR VERMA , DAO, MCD MZP",PRAMOD KUMAR,11-Nov-2025 03:51 PM,finsummary_1982526.pdf (244.71 KB),Finance,Summary Attached,PRAMOD KUMAR,10-Nov-2025 01:39 PM,finance_1982526.pdf,BOQ Comparative Chart,SHRI PRAMOD KUMAR EE MCD MZP,Internal,"SHRI PRAMOD KUMAR, EXECUTIVE ENGINEER, MIRZAPUR CANAL DIVISION,MIRZAPUR SHRI HARISHANKAR PRASAD, EXECUTIVE ENGINEER, IRRIGATON DIVISION CHUNAR, MIRZAPUR SHRI RAVINDRA KUMAR VERMA , DAO, MCD MZP",PRAMOD KUMAR,28-Oct-2025 03:29 PM,31-Oct-2025 02:00 PM,techsummary_1982526.pdf (244.72 KB),01-Dec-2025,"INR 383,909.84",20.0,PRAMOD KUMAR,19-Jan-2026 02:25 PM,nit6lot07.pdf (12504.00 KB),AOC,1,5618766,J S CONSTRUCTION COMPANY,19-Oct-2025 12:40 PM,Accepted-AOC,AOC,19-Jan-2026 02:26 PM,1.0,5618766.0,J S CONSTRUCTION COMPANY,INR,"383,909.84","U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Mirzapur||MCD, mirzaprur",2025_UPIDC_1082497_7,Tender Notice No-06-EE-2025-26,NIT-06-EEMCD-2025-26 LOT-07,AOC
2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5618958,M S G K CONSTRUCTION,20-Oct-2025 04:57 PM,Rejected-Finance,Higher Rate In The Tender,11-Nov-2025 03:51 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5620355,M/S NAVEEN KUMAR YADAV,20-Oct-2025 03:52 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,28-Oct-2025 01:47 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5620242,M/S SANTOSH KUMAR YADAV,20-Oct-2025 02:21 PM,Rejected-Finance,Higher Rate In The Tender,11-Nov-2025 03:51 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5619352,NOORJAHAN COSNTRUCTION,20-Oct-2025 12:20 PM,Rejected-Finance,Higher Rate In The Tender,11-Nov-2025 03:51 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5619519,SHRADDHA CONSTRUCTION,19-Oct-2025 08:02 PM,Rejected-Finance,Higher Rate In The Tender,11-Nov-2025 03:51 PM,,,,,,,,,,AOC
