Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,S.No,Instrument Type,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Ghaziabad,790/EE/MRT/TENDER DATE 09.12.25,2025_SCIDC_1098354_3,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,"33,000",Yes,fixed,,EE UPSCIDCO,MEERUT,"1,652",EE UPSCIDCO,MEERUT,Yes,09-Jan-2026 05:00 PM,15-Jan-2026 05:00 PM,09-Jan-2026 05:00 PM,15-Jan-2026 05:00 PM,NA ,NA ,09-Jan-2026 05:00 PM,15-Jan-2026 05:00 PM,21-Jan-2026 04:00 PM,1.0,Fee/PreQual/Technical,.pdf,NIT,1.0,RTGS - RTGS Payment,EXECUTIVE ENGINEER,MEERUT,"Pradhan Mantri Adarsh Gram Yojna, Village - Mahmoodpur Garvi, Block- Parikshitgarh, Distt- Meerut","Pradhan Mantri Adarsh Gram Yojna, Village - Mahmoodpur Garvi, Block- Parikshitgarh, Distt- Meerut",Please refer Tender documents. ,NA ,60.0,Civil Works,NA ,Tender,60.0,60.0,MEERUT,250004.0,NA ,NA ,NA ,MEERUT,No ,No,AOC,Technical,TECHNICAL COMMITTEE,Mahendra Singh,21-Jan-2026 03:54 PM,technical_2038856.pdf,MAHENDRA SINGH EE,Internal,"AVDHESH VERMA EE, MOOLCHANDRA",Mahendra Singh,22-Jan-2026 12:59 PM,finsummary_2038856.pdf (151.46 KB),Finance,COMPARATIVE CHART,Mahendra Singh,22-Jan-2026 12:56 PM,finance_2038856.pdf,BOQ Comparative Chart,MAHENDRA SINGH EE,Internal,"AVDHESH VERMA EE, MOOLCHANDRA AAO",Mahendra Singh,21-Jan-2026 03:57 PM,21-Jan-2026 04:00 PM,techsummary_2038856.pdf (180.02 KB),22-Jan-2026,"INR 1,641,545.5",60.0,Mahendra Singh,22-Jan-2026 01:05 PM,AOC.pdf (257.00 KB),AOC,1.0,5799794.0,M/S SAHIB CONSTRUCTION WORKS,12-Jan-2026 12:17 PM,Accepted-AOC,QUALIFIED,22-Jan-2026 01:05 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Ghaziabad,2025_SCIDC_1098354_3,790/EE/MRT/TENDER DATE 09.12.25,"Pradhan Mantri Adarsh Gram Yojna, Village - Mahmoodpur Garvi, Block- Parikshitgarh, Distt- Meerut",1.0,5799794.0,M/S SAHIB CONSTRUCTION WORKS,INR,"1,641,545.5",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,FEE,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,EMD,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,BOQ,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,PRICE BID,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
