S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,S.No,Bank Name,Tender Stage
1,5651845,M/S RAVINDRA SINGH,04-Nov-2025 03:32 PM,Accepted-AOC,L1,23-Jan-2026 06:45 PM,1.0,5651845.0,M/S RAVINDRA SINGH,INR,"447,791","U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-23, azamgarh",2025_UPIDC_1087047_4,2/EE/2025-26,Silt clearance and Scraping of Aurangabad Dy. from Km. 0.000 to Km. 11.500,23-Jan-2026,"INR 55,000",30.0,virendra singh,23-Jan-2026 06:45 PM,44.pdf (66.00 KB),Virendra Singh,Internal,,virendra singh,23-Jan-2026 06:30 PM,finsummary_1993646.pdf (104.42 KB),Technical,2 Bidder Technically Qualified,virendra singh,11-Nov-2025 06:27 PM,technical_1993646.pdf,Virendra Singh,Internal,,virendra singh,11-Nov-2025 07:31 PM,12-Nov-2025 10:00 AM,techsummary_1993646.pdf (104.42 KB),Finance,2 bidders admitted,virendra singh,23-Jan-2026 06:19 PM,,BOQ Comparative Chart,AOC,30-Oct-2025 02:00 PM,06-Nov-2025 11:00 AM,30-Oct-2025 02:00 PM,05-Nov-2025 06:00 PM,NA ,NA ,30-Oct-2025 02:00 PM,05-Nov-2025 06:00 PM,12-Nov-2025 10:00 AM,1,Fee/PreQual/Technical,.pdf,Bid Documents,766.0,Nil,Nil,No,"55,000",Yes,fixed,,Nil,Nil,Silt clearance and Scraping of Aurangabad Dy. from Km. 0.000 to Km. 11.500,Silt clearance and Scraping of Aurangabad Dy. from Km. 0.000 to Km. 11.500,Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,30.0,Azamgarh,276001.0,NA ,NA ,NA ,Office SSK-23 Azamgarh,No ,No,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-23, azamgarh",2/EE/2025-26,2025_UPIDC_1087047_4,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,E.E. SSK-23 Azamgarh,Office SSK-23 Azamgarh,1.0,SBI Bank,AOC
2,5653935,NKS Construction,05-Nov-2025 10:53 AM,Rejected-Finance,L2,23-Jan-2026 06:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
