Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Instrument Type,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
UP Rajya Vidyut Utpadan Nigam Ltd||Anpara Thermal Power Project- UPRVUNL- Sonebhadra,2025_RVUNL_1059349_1,ANP/A/OMC2/BMD1/6000008391,"Overhauling of Pressure parts of Unit No-03 of 3X210 MW, ATPS, Anpara, Sonebhadra.",1.0,5504564.0,JEYES ENGINEERS AND CONTRACTORS PVT LTD,INR,"9,924,800",1,5504564,JEYES ENGINEERS AND CONTRACTORS PVT LTD,30-Aug-2025 11:01 AM,Accepted-AOC,L1,17-Jan-2026 06:36 PM,17-Jan-2026,"INR 9,924,800",365.0,Anurag Asthana,17-Jan-2026 06:36 PM,PRPARTOH3.pdf (452.00 KB),"Overhauling of Pressure parts of Unit No-03 of 3X210 MW, ATPS, Anpara, Sonebhadra.",DIRECTOR TENDER COMMITTEE,Internal,"CE L1 ATP ANPARA , CE-L2 ATPS, SE OMC-I ATPS, Dy CAO ATPS, EE CAD ATPS",Anurag Asthana,17-Jan-2026 06:31 PM,finsummary_1928586.pdf (32.58 KB),Technical,PART 1 OPENED,Anurag Asthana,01-Sep-2025 06:28 PM,,CGM ATP ANPARA,Internal,EE BMDI SE OMCII GM ATPS DGM FINANCE,CHANDER PRAKASH,12-Sep-2025 12:03 PM,12-Sep-2025 12:05 PM,techsummary_1928586.pdf (233.81 KB),Finance,FINANCIAL BID OPENED,CHANDER PRAKASH,12-Sep-2025 12:48 PM,,BOQ Comparative Chart,AOC,"5,900",Dy CAO CFA and BO ATPS Anpara,Anpara,No,SE OMC-II ATPS,SE OMC-II ATPS ANPARA,"Overhauling of Pressure parts of Unit No-03 of 3X210 MW, ATPS, Anpara, Sonebhadra.","Overhauling of Pressure parts of Unit No-03 of 3X210 MW, ATPS, Anpara, Sonebhadra.",Please refer Tender documents. ,NA ,"99,25,093",Repair and Maintenance Works,NA ,Tender,120.0,NA ,Anpara,231225.0,NA ,NA ,NA ,SE OMC-II ATPS,No ,No,1.0,RTGS - RTGS Payment,23-Jul-2025 09:00 AM,01-Sep-2025 04:00 PM,23-Jul-2025 09:00 AM,30-Aug-2025 02:00 PM,NA ,NA ,25-Jul-2025 02:00 PM,30-Aug-2025 02:00 PM,12-Sep-2025 12:05 PM,1.0,Fee/PreQual/Technical,.pdf,TENDER NOTICE,UP Rajya Vidyut Utpadan Nigam Ltd||Anpara Thermal Power Project- UPRVUNL- Sonebhadra,ANP/A/OMC2/BMD1/6000008391,2025_RVUNL_1059349_1,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Offline,No,No,No,"1,50,000",No,fixed,,Dy CAO CFA and BO ATPS Anpara,Anpara,AOC
,,,,,,,,,2,5508405,M/s B M ENGINEERING,30-Aug-2025 12:47 PM,Rejected-AOC,L2,17-Jan-2026 06:36 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,TENDER DOCUMENT,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,3,5509109,SHAKSHI ENGINEERING CO.,30-Aug-2025 11:28 AM,Rejected-AOC,L3,17-Jan-2026 06:36 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,AOC
