S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Cover No,Cover,Document Type,Description,S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
1,5802794,M/S B R ENTERPRISES,14-Jan-2026 02:30 AM,Accepted-AOC,Ist Lowest Rate,24-Jan-2026 12:41 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Superintending Engineer (Civil) - Bareilly,2026_SCIDC_1104840_1,263-1/E.E.E. Bly/E-Tender/BLY/2025-26 Dt. 08.01.2026,"22 Nos. Solar LED High Mast Light at Various Places in Vidhan Sabha Area Bhojipura, District-Bareilly (MLA Nidhi)",1.0,5802794.0,M/S B R ENTERPRISES,INR,"2,075,077.29",20-Jan-2026,"INR 2,075,077.29",60.0,Harindra Kumar,24-Jan-2026 12:41 PM,LOI1.pdf (157.00 KB),Contract Value Rs. 2075077.29,Muniveer Singh,Internal,"Muniveer Singh, Harindra Kumar, Bhaskar Mishra",Harindra Kumar,20-Jan-2026 05:20 PM,finsummary_2038397.pdf (1156.69 KB),Technical,Technical Bid Opening Summary,Harindra Kumar,19-Jan-2026 01:45 PM,technical_2038397.pdf,Muniveer Singh,Internal,"Muniveer Singh, Harindra Kumar, Bhaskar Mishra",Harindra Kumar,19-Jan-2026 01:51 PM,19-Jan-2026 01:55 PM,techsummary_2038397.pdf (156.74 KB),Finance,Financial Bid Opening Summary,Harindra Kumar,20-Jan-2026 05:17 PM,finance_2038397.pdf,BOQ Comparative Chart,AOC,U.P. State Construction and Infrastructure Development Corporation Ltd.||Superintending Engineer (Civil) - Bareilly,263-1/E.E.E. Bly/E-Tender/BLY/2025-26 Dt. 08.01.2026,2026_SCIDC_1104840_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,Executive Engineer (Elect.) Officer,"154 Tilhar House, Gali in front of S.S.P. Office, Civil Lines, Bareilly.",1,Fee/PreQual/Technical,.pdf,"Tender Notice, Fee, EMD and BOQ",1,DD - Demand Draft,"1,652",EE UPSCIDCO,BAREILLY,No,"41,600",No,fixed,,EE UPSCIDCO,BAREILLY,"22 Nos. Solar LED High Mast Light at Various Places in Vidhan Sabha Area Bhojipura, District-Bareilly (MLA Nidhi)","22 Nos. Solar LED High Mast Light at Various Places in Vidhan Sabha Area Bhojipura, District-Bareilly (MLA Nidhi)","22 Nos. Solar LED High Mast Light at Various Places in Vidhan Sabha Area Bhojipura, District-Bareilly (MLA Nidhi) ",NA ,"20,75,700",Solar Street Lights,22 Nos. Solar LED High Mast Light at Bhojipura ,Tender,90.0,60.0,Bareilly,243001.0,NA ,NA ,NA ,"UPSCIDCO. 154, Tilhar House, Civil Lines, Bareilly",No ,No,08-Jan-2026 06:55 PM,15-Jan-2026 01:00 PM,08-Jan-2026 06:55 PM,15-Jan-2026 12:00 PM,NA ,NA ,08-Jan-2026 06:55 PM,15-Jan-2026 12:00 PM,19-Jan-2026 01:55 PM,AOC
2,5802786,M/S MAHAVEER CONSTRUCTION AND GENERAL ORDER SUPPLIERS,14-Jan-2026 02:10 AM,Rejected-AOC,IInd Lowest Rate,24-Jan-2026 12:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,2,Finance,.xls,Financial Bid,2,BC - Bankers Cheque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
