Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Cover No,Cover,Document Type,Description,S.No.1,Corrigendum Title,Corrigendum Type,View,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
Sujit Kumar Sinha,Internal,,Sujit Kumar Sinha,01-Jan-2026 02:57 PM,02-Jan-2026 12:00 PM,techsummary_2026106.pdf (391.13 KB),06-Jan-2026,"INR 340,504.81",180.0,Sujit Kumar Sinha,19-Jan-2026 04:04 PM,20.pdf (46.00 KB),Technical,Technical bid open,Sujit Kumar Sinha,30-Dec-2025 01:59 PM,technical_2026106.pdf,Sujit Kumar Sinha,Internal,,Sujit Kumar Sinha,02-Jan-2026 07:00 PM,finsummary_2026106.pdf (44.71 KB),Finance,Financial bid open,Sujit Kumar Sinha,02-Jan-2026 06:53 PM,finance_2026106.pdf,BOQ Comparative Chart,1.0,5762747.0,Smt. Vandana Singh,INR,"340,504.81",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE BAHRAICH,2025_REDUP_1099756_20,"816/RED/Etender(21)/2025-26, Dt. 29.11.2025",Gram Panchayat Kudaspara ke Composit Vidyalaya me water cooler evam R.O. sthapna karya-Phakharpur_20,1,5762779,M/s Vaishnavi Construction,27-Dec-2025 04:51 PM,Rejected-Finance,High,02-Jan-2026 07:00 PM,AOC,Gram Panchayat Kudaspara ke Composit Vidyalaya me water cooler evam R.O. sthapna karya-Phakharpur_20,Gram Panchayat Kudaspara ke Composit Vidyalaya me water cooler evam R.O. sthapna karya-Phakharpur_20,Please refer Tender documents. ,NA ,"2,89,000",Civil Works,NA ,Tender,90.0,180.0,Bahraich,271801.0,NA ,NA ,NA ,"Office of the Executive Enginer, R.E.D. Bahraich",No ,No,692.0,Nil,Nil,No,Executive Enginer,"Office of the Executive Enginer, R.E.D. Bahraich","5,800",No,fixed,,Nil,Nil,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE BAHRAICH,"816/RED/Etender(21)/2025-26, Dt. 29.11.2025",2025_REDUP_1099756_20,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,1,Fee/PreQual/Technical,.pdf,Technical bid document,1.0,Date Corrigendum,Date,,18-Dec-2025 12:00 PM,30-Dec-2025 12:30 PM,18-Dec-2025 12:00 PM,30-Dec-2025 12:00 PM,NA ,NA ,18-Dec-2025 12:00 PM,30-Dec-2025 12:00 PM,02-Jan-2026 12:00 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5762747,Smt. Vandana Singh,28-Dec-2025 05:10 PM,Accepted-AOC,AOC,19-Jan-2026 04:04 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,AOC
