Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Name,Address,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
16-Jan-2026,"INR 1,407,841.31",180.0,Sujit Kumar Sinha,28-Jan-2026 03:55 PM,853_3.pdf (46.00 KB),Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE BAHRAICH,2025_REDUP_1102218_5,"853/RED/Etender(23)/2025-26, Dt. 09.12.2025",Vikas Khand Kaisarganj ke antargat Gram Panchayat Gorhiya No.-01 me Raju Singh patav se Roopan Yadav ke ghar ke paas tak interlocking nirman karya_05,1.0,5789773.0,M/S MANISH KUMAR CONTRACTOR,INR,"1,407,841.31",1,5789773,M/S MANISH KUMAR CONTRACTOR,05-Jan-2026 07:30 PM,Accepted-AOC,AOC,28-Jan-2026 03:55 PM,Technical,Technical bid open,Sujit Kumar Sinha,08-Jan-2026 01:22 PM,technical_2032126.pdf,Sujit Kumar Sinha,Internal,,Sujit Kumar Sinha,12-Jan-2026 01:45 PM,finsummary_2032126.pdf (45.38 KB),Finance,Financial bid open,Sujit Kumar Sinha,12-Jan-2026 12:22 PM,finance_2032126.pdf,BOQ Comparative Chart,Sujit Kumar Sinha,Internal,,Sujit Kumar Sinha,09-Jan-2026 04:34 PM,12-Jan-2026 12:00 PM,techsummary_2032126.pdf (422.47 KB),AOC,Executive Enginer,"Office of the Executive Enginer, R.E.D. Bahraich",1.0,SBI Bank,"23,900",No,fixed,,Nil,Nil,788.0,Nil,Nil,No,Vikas Khand Kaisarganj ke antargat Gram Panchayat Gorhiya No.-01 me Raju Singh patav se Roopan Yadav ke ghar ke paas tak interlocking nirman karya_05,Vikas Khand Kaisarganj ke antargat Gram Panchayat Gorhiya No.-01 me Raju Singh patav se Roopan Yadav ke ghar ke paas tak interlocking nirman karya_05,Please refer Tender documents. ,NA ,"11,94,000",Civil Works,NA ,Tender,90.0,180.0,Bahraich,271801.0,NA ,NA ,NA ,"Office of the Executive Enginer, R.E.D. Bahraich",No ,No,1,Fee/PreQual/Technical,.pdf,Technical bid document,29-Dec-2025 12:00 PM,08-Jan-2026 12:30 PM,29-Dec-2025 12:00 PM,08-Jan-2026 12:00 PM,NA ,NA ,29-Dec-2025 12:00 PM,08-Jan-2026 12:00 PM,12-Jan-2026 12:00 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE BAHRAICH,"853/RED/Etender(23)/2025-26, Dt. 09.12.2025",2025_REDUP_1102218_5,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,,,2,5790168,Rajeev Kumar Verma,05-Jan-2026 06:35 PM,Rejected-Finance,High,12-Jan-2026 01:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,AOC
