Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Instrument Type,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,TECH,Directorate of Local Bodies UP||Nagar Panchayat Beniganj Hardoi,839/CJNY/ETENDRING/2025-26,2026_DOLBU_1105474_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,1,DD - Demand Draft,"57,669",Yes,fixed,,ADHISHASHI ADHIKARI NAGAR PANCHAYAT,BENIGANJ,4-npb me np semaantargat sikandarpur road se radhakrishna marraige lawn tak rcc road covered drain ka nirman karya,4-npb me np semaantargat sikandarpur road se radhakrishna marraige lawn tak rcc road covered drain ka nirman karya,Please refer Tender documents. ,NA ,"28,83,000",Civil Works,NA ,Tender,30.0,90.0,NAGAR PANCHAYAT BENIGANJ,241304.0,NA ,NA ,NA ,BENIGANJ,No ,No,12-Jan-2026 09:00 AM,30-Jan-2026 09:00 AM,12-Jan-2026 09:00 AM,30-Jan-2026 09:00 AM,NA ,NA ,12-Jan-2026 09:00 AM,30-Jan-2026 09:00 AM,31-Jan-2026 05:45 PM,eo and je,BENIGANJ,"2,883",ADHISHASHI ADHIKARI NAGAR PANCHAYAT,BENIGANJ,No,AOC,eo and je,Internal,,Vijay kumar tiwari,31-Jan-2026 06:36 PM,finsummary_2039735.pdf (391.77 KB),Technical,3 admitted,Vijay kumar tiwari,31-Jan-2026 05:35 PM,,eo and je,Internal,,Vijay kumar tiwari,31-Jan-2026 05:42 PM,31-Jan-2026 05:45 PM,techsummary_2039735.pdf (763.77 KB),Finance,ARUN KUMAR SINGH,Vijay kumar tiwari,31-Jan-2026 06:33 PM,,BOQ Comparative Chart,1.0,5831521.0,ARUN KUMAR SINGH,INR,"2,882,001.28",Directorate of Local Bodies UP||Nagar Panchayat Beniganj Hardoi,2026_DOLBU_1105474_1,839/CJNY/ETENDRING/2025-26,4-npb me np semaantargat sikandarpur road se radhakrishna marraige lawn tak rcc road covered drain ka nirman karya,1.0,5831521.0,ARUN KUMAR SINGH,30-Jan-2026 12:14 AM,Accepted-AOC,L1,31-Jan-2026 06:38 PM,31-Jan-2026,"INR 2,883,443",90.0,Vijay kumar tiwari,31-Jan-2026 06:38 PM,4.pdf (392.00 KB),AOC
2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,2,BC - Bankers Cheque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,5831583.0,GAURAV SINHA,29-Jan-2026 07:59 PM,Rejected-AOC,L2,31-Jan-2026 06:38 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,3,SS - Small Savings Instrument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,5832030.0,GIRIRAJJI ENTERPRISES,29-Jan-2026 10:01 PM,Rejected-AOC,L3,31-Jan-2026 06:38 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,4,BG - Bank Guarantee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,5831948.0,m/s Sandeep shukla,29-Jan-2026 09:41 PM,Not Admitted-Fee/PreQual/Technical,Others-physical document not submitted to the department for verification,31-Jan-2026 05:35 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,5,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,6,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
