S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
1.0,5730423.0,M/S V.K.CONSTRUCTION,INR,"1,128,928.72",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE BASTI CIRCLE||EE BASTI,2025_REDUP_1095805_6,1762/RED/Vn-Capt/2025-26Dt. 07.11.25,Babhnan Haluwa Sampark Marg se Uska Shamshan Ghat tak CC road nirman karya,1,5730460,AKSHITA CONSTRUCTION,08-Dec-2025 11:45 PM,Rejected-Finance,R,12-Jan-2026 03:10 PM,12-Jan-2026,"INR 1,128,928.72",90.0,Ankur Verma,12-Jan-2026 03:15 PM,boqcomparativechart6.pdf (22.00 KB),A,ER ANKUR VERMA,Internal,EE,Ankur Verma,12-Jan-2026 03:10 PM,finsummary_2016677.pdf (22.44 KB),Technical,c,Ankur Verma,11-Dec-2025 04:35 PM,,ER ANKUR VERMA,Internal,ee,Ankur Verma,11-Dec-2025 04:45 PM,13-Dec-2025 12:00 PM,techsummary_2016677.pdf (1199.76 KB),Finance,c,Ankur Verma,15-Dec-2025 01:28 PM,,BOQ Comparative Chart,AOC,"23,000",No,fixed,,Nil,Nil,EERED BASTI,O/O EERED BASTI,1,Fee/PreQual/Technical,.pdf,technical,944.0,Nil,Nil,No,Babhnan Haluwa Sampark Marg se Uska Shamshan Ghat tak CC road nirman karya,Babhnan Haluwa Sampark Marg se Uska Shamshan Ghat tak CC road nirman karya,as per sbd ,NA ,"11,29,000",Civil Works,NA ,Tender,90.0,90.0,WORK,272001.0,NA ,NA ,NA ,O/O EERED BASTI,No ,No,1.0,SBI Bank,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE BASTI CIRCLE||EE BASTI,1762/RED/Vn-Capt/2025-26Dt. 07.11.25,2025_REDUP_1095805_6,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,03-Dec-2025 03:00 PM,09-Dec-2025 12:30 PM,03-Dec-2025 03:00 PM,09-Dec-2025 12:00 PM,03-Dec-2025 03:00 PM ,09-Dec-2025 12:00 PM ,03-Dec-2025 03:00 PM,09-Dec-2025 12:00 PM,13-Dec-2025 12:00 PM,AOC
,,,,,,,,,2,5730423,M/S V.K.CONSTRUCTION,08-Dec-2025 11:13 PM,Accepted-AOC,A,12-Jan-2026 03:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,2,Finance,.xls,finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
