Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
TN-16/EE/2024-25 Providing CC lining on slopes and bed of RightMain Dy Between km 16.600 to Km 16.925 Lot No 2,Providing CC lining on slopes and bed of RightMain Dy Between km 16.600 to Km 16.925,as per tender notice ,as per tender notice ,"33,88,000",Civil Works,NA ,Tender,90.0,30.0,AS PER TENDER NOTICE,251001.0,NA ,NA ,NA ,MUZAFFARNAGAR,No ,No,854.0,Nil,Nil,No,EX ENGG MDGC MUZAFFARNAGAR,EX ENGG MDGC MUZAFFARNAGAR,22-Jan-2025 11:00 AM,27-Jan-2025 03:00 PM,22-Jan-2025 11:00 AM,27-Jan-2025 12:00 PM,NA ,NA ,22-Jan-2025 11:00 AM,27-Jan-2025 12:00 PM,14-Feb-2025 12:00 PM,1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,tender notice,"67,760",No,percentage,2.0%,Nil,Nil,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||I- Circle Irrigation Works, Meerut||Muzaffar Nagar Division Ganga Canal,Muzaffar Nagar",TENDER NOTCE NO 16/EE/2024-25,2025_UPIDC_996243_2,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,AOC,subhash chandra,Internal,MANMOHAN SINGH,SUBHASH CHANDRA,20-Jan-2026 08:25 PM,finsummary_1766235.pdf (1033.72 KB),Technical,technical,SUBHASH CHANDRA,13-Feb-2025 12:44 PM,,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||I- Circle Irrigation Works, Meerut||Muzaffar Nagar Division Ganga Canal,Muzaffar Nagar",2025_UPIDC_996243_2,TENDER NOTCE NO 16/EE/2024-25,TN-16/EE/2024-25 Providing CC lining on slopes and bed of RightMain Dy Between km 16.600 to Km 16.925 Lot No 2,1.0,4882791.0,M/S PUSHPENDER KUMAR SHARMA,INR,"2,575,364.33",20-Jan-2026,"INR 2,575,364.33",30.0,SUBHASH CHANDRA,20-Jan-2026 08:27 PM,BQ.pdf (201.00 KB),AGG WITH L1,1,4885449,M/S MOHD. IDRIS CONTRACTOR,27-Jan-2025 10:00 AM,Rejected-AOC,AGG WITH L1,20-Jan-2026 08:27 PM,Finance,FINANCIAL,SUBHASH CHANDRA,17-Feb-2025 05:18 PM,finance_1766235.pdf,BOQ Comparative Chart,SUBHASH CHANDRA,Internal,manmohan singh,SUBHASH CHANDRA,13-Feb-2025 11:17 PM,14-Feb-2025 12:00 PM,techsummary_1766235.pdf (1033.72 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4882791,M/S PUSHPENDER KUMAR SHARMA,26-Jan-2025 03:49 PM,Accepted-AOC,AGG WITH L1,20-Jan-2026 08:27 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4884326,Mukut Bihari Lal Contractor,27-Jan-2025 10:36 AM,Rejected-AOC,AGG WITH L1,20-Jan-2026 08:27 PM,,,,,,,,,,,,,,AOC
