Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Corrigendum Title,Corrigendum Type,View,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No.1,Bank Name,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
CONSTRUCTION POLNET CHOWKI AT NEW SP OFFICE (ANAND VIHAR) HAPUR U.P.,CONSTRUCTION POLNET CHOWKI AT NEW SP OFFICE (ANAND VIHAR) HAPUR U.P.,Please refer Tender documents. ,NA ,"26,83,000",Civil Works,NA ,Tender,90.0,180.0,NEW SP OFFICE (ANAND VIHAR) HAPUR U.P.,244301.0,NA ,NA ,NA ,U.P. Police Avas Nigam Ltd,No ,No,1.0,DATE Corrigendum,Date,,Sanjeev Saxena,U.P. Police Avas Nigam Ltd,UP Police Awas Nigam Limited||UP Police Awas Nigam Ltd HQ Lucknow,"4079/PAN/ET/25-26, DT. 11-12-2025",2025_UPPAN_1098540_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,TENDER DOCUMENT,12-Dec-2025 01:00 PM,26-Dec-2025 11:30 AM,12-Dec-2025 01:00 PM,24-Dec-2025 05:00 PM,NA ,NA ,12-Dec-2025 01:00 PM,24-Dec-2025 05:00 PM,19-Jan-2026 11:00 AM,"1,770",Nil,Nil,No,"53,000",No,fixed,,Nil,Nil,1.0,SBI Bank,AOC,SANJEEV SAXENA,Internal,PRASHANT TRIPATHI MANOJ KUMA JOSHI,Sanjeev Saxena,20-Jan-2026 12:02 PM,finsummary_2023446.pdf (72.33 KB),Technical,3 bidder admitted in technical,Sanjeev Saxena,16-Jan-2026 07:25 PM,,SANJEEV SAXENA,Internal,PRASHANT TRIPATHI MANOJ KUMAR JOSHI,Sanjeev Saxena,16-Jan-2026 07:29 PM,19-Jan-2026 11:00 AM,techsummary_2023446.pdf (828.50 KB),Finance,ALL BIDDER ADMITTED,Sanjeev Saxena,20-Jan-2026 12:00 PM,,BOQ Comparative Chart,1,5767973,harsh associates,24-Dec-2025 12:57 PM,Accepted-AOC,L1,30-Jan-2026 06:56 PM,UP Police Awas Nigam Limited||UP Police Awas Nigam Ltd HQ Lucknow,2025_UPPAN_1098540_1,"4079/PAN/ET/25-26, DT. 11-12-2025",CONSTRUCTION POLNET CHOWKI AT NEW SP OFFICE (ANAND VIHAR) HAPUR U.P.,1.0,5767973.0,harsh associates,INR,"2,628,535.1",30-Jan-2026,"INR 2,628,535.1",180.0,Sanjeev Saxena,30-Jan-2026 06:56 PM,HAPURSPOFFICELOA.pdf (735.00 KB),L1,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,5767608,M/S BHAGWATI BUILDERS,24-Dec-2025 12:41 PM,Rejected-Finance,L2,20-Jan-2026 12:02 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,5767092,M/S NIRAJ KUMAR SINGH,24-Dec-2025 09:41 AM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,16-Jan-2026 07:25 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,4,5764834,M/S TIRUPATI BUILTS,24-Dec-2025 04:50 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,16-Jan-2026 07:25 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,5,5767601,Roshan Lal Traders,24-Dec-2025 04:34 PM,Rejected-Finance,L3,20-Jan-2026 12:02 PM,,,,,,,,,,,,,,,,,AOC
