Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No.2,Revocation Title,Revocation Description,Published Date,Document Name,Document Size(in KB),Revocated To,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Instrument Type,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Fatehpur,2025_SCIDC_1072096_1,29-05/EE/FTP/PMAGY/E-Ten/25-26,cONSTRUCTION OF PMAGY gram Mayaramkheda block devmai Fatehpur,1.0,5530286.0,M/S NIDHI CONSTRUCTIONS,INR,"1,643,740",1,5531204,M/s AD Enterprises,12-Sep-2025 11:38 PM,Rejected-Technical,All document not complete,08-Oct-2025 06:02 PM,23-Jan-2026,"INR 1,643,740",90.0,Surendra Katuyar,23-Jan-2026 01:59 PM,wo.pdf (687.00 KB),Work order Issue Letter No- 662 dt 14.10.2025,1.0,Tender Revocation,Tender Revocation,08-Oct-2025 05:50 PM,cdd.pdf ,54.04,Technical Opening,SS Katiyar,Internal,"Lalji Tiwari, Devendra Kumar",Surendra Katuyar,23-Jan-2026 01:56 PM,finsummary_1956526.pdf (231.44 KB),Technical,td,Lalji Tiwari,08-Oct-2025 05:59 PM,technical_1956526.pdf,SS Katiyar,Internal,"Lalji Tiwari, Devendra Kumar",Surendra Katuyar,08-Oct-2025 06:02 PM,08-Oct-2025 06:05 PM,techsummary_1956526.pdf (420.68 KB),Finance,fs,Surendra Katuyar,23-Jan-2026 01:54 PM,finance_1956526.pdf,BOQ Comparative Chart,AOC,08-Sep-2025 09:00 AM,13-Sep-2025 03:00 PM,08-Sep-2025 09:00 AM,13-Sep-2025 02:00 PM,NA ,NA ,08-Sep-2025 09:00 AM,13-Sep-2025 02:00 PM,08-Oct-2025 06:05 PM,"1,652",EE UPSCIDCO,Fatehpur,No,1.0,RTGS - RTGS Payment,1.0,Fee/PreQual/Technical,.pdf,NIT,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Fatehpur,29-05/EE/FTP/PMAGY/E-Ten/25-26,2025_SCIDC_1072096_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,cONSTRUCTION OF PMAGY gram Mayaramkheda block devmai Fatehpur,cONSTRUCTION OF PMAGY gram Mayaramkheda block devmai Fatehpur,Please refer Tender documents. ,NA ,"16,52,000",Civil Works,NA ,Tender,105.0,90.0,Fatehpur,212601.0,EE UPSCIDCO Prayagraj ,236/174/4 Triveni Gas Godown Road new mehdauri Teliyargnaj Prayagraj ,11-Sep-2025 12:00 PM ,EE UPSCIDCO Prayagraj,No ,No,EE UPSCIDCO Fatehpur,236/174/4 Triveni Gas Godown Road new mehdauri Teliyargnaj Prayagraj,"33,500",No,fixed,,EE UPSCIDCO,Fatehpur,AOC
,,,,,,,,,2,5528971,Ms Ashok Kumar,11-Sep-2025 06:56 PM,Rejected-AOC,2nd,23-Jan-2026 01:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,3,5530286,M/S NIDHI CONSTRUCTIONS,12-Sep-2025 03:51 PM,Accepted-AOC,1st,23-Jan-2026 01:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
