Type :,Summary :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Tender Stage
Technical,Summary,avadhesh kumar sharma,22-Nov-2025 10:46 PM,,26-Dec-2025,"INR 921,317",60.0,avadhesh kumar sharma,17-Jan-2026 02:33 PM,L26AG67.pdf (913.00 KB),AG.NO. 67/EE/2025-26 DATE 17.12.2025 M/S D.P. SINGH,Avadhesh Kumar sharma,Internal,E.E.A.I.D. DHAMPUR AND E.E.E.G.C.C.DIV.-4 BIJNOR,avadhesh kumar sharma,03-Dec-2025 02:43 PM,03-Dec-2025 04:00 PM,techsummary_1999300.pdf (657.01 KB),1,5663625,ashraf contractor,09-Nov-2025 12:12 PM,Rejected-AOC,rejected,17-Jan-2026 02:33 PM,"U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||Irrigation Works Circle, Moradabad||AID, dhampur",2025_UPIDC_1086669_55,04/EEAID/2025-26,LOT 26 Repairing/extension of V.R.B. at Km 2.300 of Roshanpur Dy. In distt. Moradabad for the Year 2025-26,1.0,5664835.0,M/S D.P SINGH CONTRACTOR KASHIPUR,INR,"921,317",Finance,Summary,avadhesh kumar sharma,04-Dec-2025 01:33 PM,,BOQ Comparative Chart,Avadhesh Kumar sharma,Internal,E.E.A.I.D. DHAMPUR AND E.E.E.G.C.C.DIV.-4 BIJNOR,avadhesh kumar sharma,26-Dec-2025 06:52 PM,finsummary_1999300.pdf (477.05 KB),AOC,EXECUTIVE ENGINEER,OFFICE OF THE EXECUTIVE ENGINEER AFZALGARH IRRIGATION DIVISION DHAMPUR,LOT 26 Repairing/extension of V.R.B. at Km 2.300 of Roshanpur Dy. In distt. Moradabad for the Year 2025-26,LOT 26 Repairing/extension of V.R.B. at Km 2.300 of Roshanpur Dy. In distt. Moradabad for the Year 2025-26,AS PER NIT ,NA ,"11,08,000",Civil Works,NA ,Tender,90.0,60.0,MORADABAD,244001.0,NA ,NA ,NA ,DHAMPUR,No ,No,1.0,SBI Bank,08-Nov-2025 04:00 PM,13-Nov-2025 04:30 PM,08-Nov-2025 04:00 PM,13-Nov-2025 04:00 PM,NA ,NA ,08-Nov-2025 04:00 PM,13-Nov-2025 04:00 PM,03-Dec-2025 04:00 PM,266.0,Nil,Nil,No,"23,000",No,fixed,,Nil,Nil,"U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||Irrigation Works Circle, Moradabad||AID, dhampur",04/EEAID/2025-26,2025_UPIDC_1086669_55,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,NIT,AOC
,,,,,,,,,,,,,,,,,,,2,5663522,MAHENDRA SINGH,09-Nov-2025 01:48 PM,Rejected-AOC,rejected,17-Jan-2026 02:33 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,AOC
,,,,,,,,,,,,,,,,,,,3,5664835,M/S D.P SINGH CONTRACTOR KASHIPUR,11-Nov-2025 12:15 PM,Accepted-AOC,accepted,17-Jan-2026 02:33 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
