EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
"21,900",Yes,fixed,,Nil,Nil,1,Fee/PreQual/Technical,.pdf,Technical,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE BAREILLY CIRCLE||EE PILIBHIT,724/RED/Etender/Bond Clerck/2025-26 date 28/10/25,2025_REDUP_1092112_1,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,Executive Engineer,"Rural Engineering Department, Pilibhit",854.0,Nil,Nil,No,1.0,SBI Bank,20-Nov-2025 12:00 PM,29-Nov-2025 03:00 PM,20-Nov-2025 12:00 PM,29-Nov-2025 12:00 PM,NA ,NA ,20-Nov-2025 12:00 PM,29-Nov-2025 12:00 PM,15-Dec-2025 12:00 PM,Construction work of CC road from primary school to Rajpal house in village Nagarafiza development block Barkheda,Construction work of CC road from primary school to Rajpal house in village Nagarafiza development block Barkheda,Construction work of CC road from primary school to Rajpal house in village Nagarafiza development block Barkheda ,NA ,"10,96,300",Civil Works,NA ,Tender,90.0,90.0,RED PILIBHIT,262001.0,23/11/2025 ,"Collectrate Compound, Pilibhit ",23-Nov-2025 12:00 PM ,"Rural Engineering Department, Pilibhit",No ,No,AOC,Technical,Attendance sheet,KARAN SINGH,11-Dec-2025 09:38 PM,technical_2006509.pdf,Executive Engineer,Internal,Assistant Engineer Divisional Accountant,KARAN SINGH,07-Jan-2026 11:23 AM,finsummary_2006509.pdf (461.72 KB),Finance,Financial Attandance sheet,KARAN SINGH,17-Dec-2025 04:43 PM,finance_2006509.pdf,BOQ Comparative Chart,Executive Engineer,Internal,Assistant Engineer Divisional Accountant,KARAN SINGH,11-Dec-2025 09:53 PM,15-Dec-2025 12:00 PM,techsummary_2006509.pdf (282.92 KB),07-Jan-2026,"INR 928,172.24",90.0,KARAN SINGH,07-Jan-2026 11:28 AM,Nagrafiza.pdf (462.00 KB),Financial,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE BAREILLY CIRCLE||EE PILIBHIT,2025_REDUP_1092112_1,724/RED/Etender/Bond Clerck/2025-26 date 28/10/25,Construction work of CC road from primary school to Rajpal house in village Nagarafiza development block Barkheda,1.0,5704205.0,M/s Bagesh And Sons,INR,"928,172.24",1,5704198,Indrajeet Verma,28-Nov-2025 08:27 PM,Rejected-Finance,L2,07-Jan-2026 11:23 AM,AOC
,,,,,,2,Finance,.xls,Financial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5704205,M/s Bagesh And Sons,28-Nov-2025 09:27 PM,Accepted-AOC,L1,07-Jan-2026 11:28 AM,AOC
