Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,Technical bid,Maintenance of Excise Office in Colectrate campus Mainpuri.,Maintenance of Excise Office in Colectrate campus Mainpuri.,Please refer Tender documents. ,NA ,"1,66,790",Civil Works - Others,NA ,Tender,90.0,90.0,Mainpuri,205001.0,NA ,NA ,NA ,E.E.RED OFFICE VIKAS BHAWAN MAINPURI,No ,No,"4,000",Yes,fixed,,Nil,Nil,589.0,Nil,Nil,No,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE MAINPURI,2024/EE/RED/09-12-2025,2026_REDUP_1103293_1,Yes,Open Tender,Lump-sum,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,02-Jan-2026 10:00 AM,09-Jan-2026 12:30 PM,02-Jan-2026 10:00 AM,09-Jan-2026 12:00 PM,NA ,NA ,02-Jan-2026 10:00 AM,09-Jan-2026 12:00 PM,13-Jan-2026 10:00 AM,Executive engineer,E.E.RED OFFICE VIKAS BHAWAN MAINPURI,AOC,Finance,ALL BIDS ADMITTED,Nuzahat Parveen,13-Jan-2026 11:08 AM,finance_2034640.pdf,BOQ Comparative Chart,Er.Nuzhat Parveen,Internal,"A.E.RED,D.A.O.RED",Nuzahat Parveen,12-Jan-2026 04:24 PM,13-Jan-2026 10:00 AM,techsummary_2034640.pdf (305.15 KB),Technical,All Bids Admitted,Nuzahat Parveen,12-Jan-2026 04:20 PM,technical_2034640.pdf,Er Nuzhat Parveen,Internal,"A.E.RED,D.A.O.RED",Nuzahat Parveen,13-Jan-2026 02:37 PM,finsummary_2034640.pdf (304.01 KB),27-Jan-2026,"INR 166,707",90.0,Nuzahat Parveen,27-Jan-2026 04:37 PM,COLLE_0001.pdf (212.00 KB),Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE MAINPURI,2026_REDUP_1103293_1,2024/EE/RED/09-12-2025,Maintenance of Excise Office in Colectrate campus Mainpuri.,1.0,5796068.0,R S CONSTRUCTION,INR,"166,707",1,5796090,M/S Sarvesh Kumar,09-Jan-2026 10:24 AM,Rejected-Finance,L-3,13-Jan-2026 02:37 PM,AOC
2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5796068,R S CONSTRUCTION,09-Jan-2026 10:01 AM,Accepted-AOC,L-1,27-Jan-2026 04:37 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5795435,shri manoj yadav,09-Jan-2026 10:14 AM,Rejected-Finance,L-2,13-Jan-2026 02:37 PM,AOC
