Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Name,Address,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XII Circle Irrigation Works, Lucknow||ID, sitapur",2025_UPIDC_1077130_1,01/EE/2025-26,Renovation work of metaled road in Laharpur Irrigation colony in distt. Sitapur. (Lot No-1),1.0,5577738.0,KUBER GROUP,INR,"307,452.18",1,5575978,BINNU SINGH CONTRACTOR,02-Oct-2025 06:37 PM,Not Admitted-Fee/PreQual/Technical,Others-IDT-3 not belong to this Division,14-Oct-2025 11:43 AM,07-Nov-2025,"INR 430,000",15.0,BALJEET BALJEET,21-Jan-2026 12:35 PM,La.pdf (594.00 KB),AOC,EEID Sitapur,Internal,"EEID Lucknow, EEID Sitapur",BALJEET BALJEET,18-Oct-2025 02:49 PM,finsummary_1968329.pdf (3201.29 KB),Technical,3 Bidder Accepted and 5 Bidder Not Accepted,BALJEET BALJEET,14-Oct-2025 11:43 AM,technical_1968329.pdf,EEID Sitapur,Internal,"EEID Lucknow, EEID Sitapur, AEII ID Sitapur",BALJEET BALJEET,14-Oct-2025 11:53 AM,17-Oct-2025 11:30 AM,techsummary_1968329.pdf (3201.29 KB),Finance,All Bider Accepted,BALJEET BALJEET,18-Oct-2025 02:41 PM,finance_1968329.pdf,BOQ Comparative Chart,AOC,ID Sitapur,ID Sitapur,1.0,SBI Bank,"8,600",No,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,Tender Document,Renovation work of metaled road in Laharpur Irrigation colony in distt. Sitapur. (Lot No-1),Renovation work of metaled road in Laharpur Irrigation colony in distt. Sitapur. (Lot No-1),Please refer Tender documents. ,NA ,"4,30,000",Civil Works,NA ,Rate Contract,90.0,15.0,ID Sitapur,261001.0,NA ,NA ,NA ,ID Sitapur,No ,No,25-Sep-2025 01:00 PM,03-Oct-2025 11:00 AM,25-Sep-2025 01:00 PM,03-Oct-2025 10:00 AM,NA ,NA ,25-Sep-2025 01:00 PM,03-Oct-2025 10:00 AM,17-Oct-2025 11:30 AM,177.0,Nil,Nil,No,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XII Circle Irrigation Works, Lucknow||ID, sitapur",01/EE/2025-26,2025_UPIDC_1077130_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,,,2,5577738,KUBER GROUP,02-Oct-2025 05:19 PM,Accepted-AOC,AOC,21-Jan-2026 12:35 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,2.0,Finance,.xls,Boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,3,5576370,M/S HRA GROUP OF COMPANIES,03-Oct-2025 09:52 AM,Rejected-Finance,Due to Highest Rate Rejected,18-Oct-2025 02:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,4,5577928,M/s Jai Singh,02-Oct-2025 07:29 PM,Not Admitted-Fee/PreQual/Technical,Others-Experiene not sufficient,14-Oct-2025 11:43 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,5,5576004,M/S KAPOOR TRADERS,02-Oct-2025 07:00 PM,Not Admitted-Fee/PreQual/Technical,Others-ITR Assesment Year 2025-26 not Attached,14-Oct-2025 11:43 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,6,5577897,M/S MANI ENTERPRISES & GENERAL ORDER SUPPLIORS,03-Oct-2025 09:07 AM,Not Admitted-Fee/PreQual/Technical,"Others-Labour Certificate not Attached, ITR Assesment Year 2025-26 not Attached and Experiene not sufficient",14-Oct-2025 11:43 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,7,5578067,M/S SURENDRA TRADERS,02-Oct-2025 08:54 PM,Not Admitted-Fee/PreQual/Technical,Others-Experiene not sufficient and Rate Validity Affidavit Not Attached,14-Oct-2025 11:43 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,8,5578557,VIVEK NARAYAN PANDEY CONTRACTOR,03-Oct-2025 09:46 AM,Rejected-Finance,Due to Highest Rate Rejected,18-Oct-2025 02:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
