Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Instrument Type,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
Installation of 10 Nos. 40 Watt Solar Street Light (All in one) at different places in Govindpuram Mandi Campus Ghaziabad.,Installation of 10 Nos. 40 Watt Solar Street Light (All in one) at different places in Govindpuram Mandi Campus Ghaziabad.,Please refer Tender documents. ,NA ,"6,45,000",Electrical Works,NA ,Tender,105.0,90.0,Ghaziabad,201001.0,NA ,NA ,NA ,"H No.-128, Paschimpuri, Sikandra, Agra.",No ,No,1.0,RTGS - RTGS Payment,Shri Munivir Singh,"Superintendent Engineer (Elect.) H No.-128, Paschimpuri, Sikandra, Agra. - 282007",U.P. State Construction and Infrastructure Development Corporation Ltd.||Electrical Division Bareilly,13/Elect./Ghaziabad/2025-26 Dated - 24.01.2026,2026_SCIDC_1109212_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,24-Jan-2026 05:50 PM,31-Jan-2026 01:00 PM,24-Jan-2026 05:50 PM,31-Jan-2026 12:00 PM,NA ,NA ,24-Jan-2026 05:50 PM,31-Jan-2026 12:00 PM,31-Jan-2026 02:40 PM,10.0,UPSCIDCO,Ghaziabad,No,1,Fee/PreQual/Technical,.pdf,TENDER NOTICE,"13,000",No,fixed,,UPSCIDCO,Ghaziabad,AOC,Finance,Rate of M/s Vishal Electricals is Accepted.,Munivir singh Rajput,31-Jan-2026 05:06 PM,finance_2048251.pdf,BOQ Comparative Chart,Shri Munivir Singh,Internal,,Munivir singh Rajput,31-Jan-2026 02:38 PM,31-Jan-2026 02:40 PM,techsummary_2048251.pdf (1069.12 KB),Technical,All Bids are Qualified.,Munivir singh Rajput,31-Jan-2026 02:36 PM,technical_2048251.pdf,Shri Munivir Singh,Internal,,Munivir singh Rajput,31-Jan-2026 05:08 PM,finsummary_2048251.pdf (908.51 KB),04-Feb-2026,"INR 644,355",90.0,Munivir singh Rajput,31-Jan-2026 05:10 PM,LOI13GZD.pdf (507.00 KB),U.P. State Construction and Infrastructure Development Corporation Ltd.||Electrical Division Bareilly,2026_SCIDC_1109212_1,13/Elect./Ghaziabad/2025-26 Dated - 24.01.2026,Installation of 10 Nos. 40 Watt Solar Street Light (All in one) at different places in Govindpuram Mandi Campus Ghaziabad.,1.0,5831309.0,Vishal Electricals,INR,"644,355",1,5832947,SANJAY ELECTRIC COMPANY,30-Jan-2026 02:12 PM,Rejected-AOC,2,31-Jan-2026 05:10 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5831309,Vishal Electricals,29-Jan-2026 03:52 PM,Accepted-AOC,1,31-Jan-2026 05:10 PM,AOC
