EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
"27,000",No,fixed,,Nil,Nil,EE,RED GZB,Construction of drain from in front of Metro Homes to Municipal Corporation drain on NH 58 Meerut Road.,Construction of drain from in front of Metro Homes to Municipal Corporation drain on NH 58 Meerut Road.,Please refer Tender documents. ,NA ,"13,20,000",Civil Works,NA ,Tender,90.0,120.0,Ghaziabad,201001.0,Ghaziabad ,RED GZB ,26-Nov-2025 10:00 AM ,Ghaziabad,No ,No,1.0,SBI Bank,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE GHAZIABAD,NIT - 1411 dt 11.11.2025 Tender 13,2025_REDUP_1093157_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1,Fee/PreQual/Technical,.pdf,SBD,766.0,Nil,Nil,No,26-Nov-2025 10:00 AM,03-Dec-2025 12:30 PM,26-Nov-2025 10:00 AM,02-Dec-2025 12:00 PM,NA ,NA ,26-Nov-2025 10:00 AM,02-Dec-2025 12:00 PM,12-Dec-2025 12:30 PM,AOC,EE RED GZB,Internal,,Shyam Sunder,12-Dec-2025 03:00 PM,finsummary_2008988.pdf (22.90 KB),Technical,Summary,Shyam Sunder,08-Dec-2025 02:42 PM,technical_2008988.pdf,EE RED GZB,Internal,,Shyam Sunder,08-Dec-2025 02:44 PM,12-Dec-2025 12:30 PM,techsummary_2008988.pdf (407.54 KB),Finance,Summary,Shyam Sunder,12-Dec-2025 02:57 PM,finance_2008988.pdf,BOQ Comparative Chart,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE GHAZIABAD,2025_REDUP_1093157_2,NIT - 1411 dt 11.11.2025 Tender 13,Construction of drain from in front of Metro Homes to Municipal Corporation drain on NH 58 Meerut Road.,1.0,5714028.0,M/S DARSH BUILDCON,INR,"1,347,258",1,5714028,M/S DARSH BUILDCON,01-Dec-2025 07:23 PM,Accepted-AOC,L1,13-Jan-2026 03:45 PM,22-Dec-2025,"INR 1,347,258",120.0,Shyam Sunder,13-Jan-2026 03:45 PM,NH58.pdf (425.00 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Boq,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5714020,SINGHAL CONSTRUCTION CO.,01-Dec-2025 07:20 PM,Rejected-Finance,L2,12-Dec-2025 03:00 PM,,,,,,,AOC
