Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Corrigendum Title,Corrigendum Type,View,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No.1,Bank Name,Name,Address,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Centre)||Superintending Engineer(Tubewell)-Banda||Executive Engineer MLCD Banda,09/Lot-4/E.E./2025-26,2025_UPIDM_1102066_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,tender date extension,Date,,27-Dec-2025 11:00 AM,09-Jan-2026 02:00 PM,27-Dec-2025 11:00 AM,09-Jan-2026 11:00 AM,NA ,NA ,27-Dec-2025 11:00 AM,09-Jan-2026 11:00 AM,14-Jan-2026 02:30 PM,1.0,SBI Bank,Executive Engineer,Minor Lift Canal Division Banda,1.0,Fee/PreQual/Technical,.pdf,Tender Document,Providing Commissioning Erection Testing including Carriage Loading Unloading charges of main ACB LT Panel with all accessories and complete in all respect at Second stage of New Ramjanki pump canal block Badhokharkhurd distt banda,Providing Commissioning Erection Testing including Carriage Loading Unloading charges of main ACB LT Panel with all accessories and complete in all respect at Second stage of New Ramjanki pump canal block Badhokharkhurd distt banda,Please refer Tender documents. ,NA ,"12,00,430",Electrical Works,NA ,Tender,90.0,NA ,BadokharKhurd Banda,210001.0,NA ,NA ,NA ,MLCD BANDA,No ,No,"24,100",No,fixed,,Nil,Nil,854.0,Nil,Nil,No,AOC,Akhil kUmar,Internal,,Akhil Kumar,14-Jan-2026 06:57 PM,finsummary_2031917.pdf (1394.46 KB),Technical,Three bids are admitted as per technical criteria,Akhil Kumar,14-Jan-2026 12:49 PM,technical_2031917.pdf,Akhil Kumar,Internal,,Akhil Kumar,14-Jan-2026 12:52 PM,14-Jan-2026 02:30 PM,techsummary_2031917.pdf (363.59 KB),Finance,all bids are admitted for financial evolution,Akhil Kumar,14-Jan-2026 06:48 PM,,BOQ Comparative Chart,1,5794804,Actech Engineers,08-Jan-2026 05:34 PM,Rejected-Finance,more than lowest bid rate,14-Jan-2026 06:57 PM,1.0,5795406.0,Sarveshwari Electric Works,INR,"1,149,531.77",U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Centre)||Superintending Engineer(Tubewell)-Banda||Executive Engineer MLCD Banda,2025_UPIDM_1102066_1,09/Lot-4/E.E./2025-26,Providing Commissioning Erection Testing including Carriage Loading Unloading charges of main ACB LT Panel with all accessories and complete in all respect at Second stage of New Ramjanki pump canal block Badhokharkhurd distt banda,28-Jan-2026,"INR 1,149,531.77",30.0,Akhil Kumar,28-Jan-2026 12:45 PM,lot222.pdf (478.00 KB),L1,AOC
,,,,,,,,,,,,,,2.0,Change in NIT condition,Other,,,,,,,,,,,,,,,2.0,Finance,.xls,Boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,5795566,M/S SINGH CONTRACTOR AND SUPPLIERS,08-Jan-2026 07:03 PM,Rejected-Finance,more than lowest bid rate,14-Jan-2026 06:57 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,5796048,M/S VIVEK KUMAR SINGH,09-Jan-2026 10:25 AM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,14-Jan-2026 12:49 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,4,5795406,Sarveshwari Electric Works,08-Jan-2026 09:43 PM,Accepted-AOC,L1,28-Jan-2026 12:46 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,5,5790976,TIWARI TRADERS,07-Jan-2026 11:18 AM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,14-Jan-2026 12:49 PM,,,,,,,,,,,,,,,,,AOC
