EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"20,000",No,fixed,,Nil,Nil,1.0,SBI Bank,13-Jan-2026 03:00 PM,19-Jan-2026 03:00 PM,13-Jan-2026 03:00 PM,19-Jan-2026 12:00 PM,NA ,NA ,13-Jan-2026 03:00 PM,19-Jan-2026 12:00 PM,22-Jan-2026 09:00 AM,1,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,Gram Sabha Belwa Alamdaspur me Sunil Upadhyay ke ghar se nahar ke taraf jane wale marg par C.C. Road ka nirman karya.,Gram Sabha Belwa Alamdaspur me Sunil Upadhyay ke ghar se nahar ke taraf jane wale marg par C.C. Road ka nirman karya.,Please refer Tender documents. ,NA ,"10,16,000",Civil Works,NA ,Tender,90.0,90.0,work,274302.0,NA ,NA ,NA ,EE RED KUSHINAGAR,No ,No,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE KUSHINAGAR,1903/RED Tender KUSHINAGAR,2026_REDUP_1105798_5,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,EE RED KUSHINAGAR,EE RED KUSHINAGAR,752.0,Nil,Nil,No,AOC,Finance,Bid Opening Summary,Virendra Kumar Pandey,22-Jan-2026 11:05 AM,,BOQ Comparative Chart,EE RED KUSHINAGAR,Internal,,Virendra Kumar Pandey,21-Jan-2026 08:15 PM,26-May-2026 12:15 AM,techsummary_2040377.pdf (787.97 KB),Technical,Bid Opening Summary,Praveen Kumar,21-Jan-2026 07:37 PM,,EE RED KUSHINAGAR,Internal,,Virendra Kumar Pandey,26-May-2026 12:15 AM,finsummary_2040377.pdf (146.51 KB),22-Jan-2026,INR 100,90.0,Virendra Kumar Pandey,22-Jan-2026 05:43 PM,5.pdf (147.00 KB),1,5806309,M/s Bindu Devi,16-Jan-2026 12:15 AM,Accepted-AOC,L1,22-Jan-2026 05:43 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE KUSHINAGAR,2026_REDUP_1105798_5,1903/RED Tender KUSHINAGAR,Gram Sabha Belwa Alamdaspur me Sunil Upadhyay ke ghar se nahar ke taraf jane wale marg par C.C. Road ka nirman karya.,1.0,5806309.0,M/s Bindu Devi,INR,100.0,AOC
,,,,,,,,,,,,,,,,,2,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5810141,SHRI SURYA BLOCKS,16-Jan-2026 12:15 AM,Rejected-Finance,L2,22-Jan-2026 04:13 PM,,,,,,,,,,AOC
