EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :,Updated On :,Document :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage
"63,000",No,fixed,,Nil,Nil,Executive Engineer,"BDLGC, Etawah",17-Dec-2025 11:00 AM,23-Dec-2025 03:00 PM,17-Dec-2025 11:00 AM,23-Dec-2025 02:00 PM,NA ,NA ,17-Dec-2025 11:00 AM,23-Dec-2025 02:00 PM,13-Jan-2026 12:35 PM,1.0,SBI Bank,767.0,Nil,Nil,No,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||Irrigation Works Circle, Etawah||BDLGC, etawah",07/EE/2025-26,2025_UPIDC_1090998_133,Yes,Auction,Item Rate,Works,2.0,No,No,Online,No,No,No,1,Fee/PreQual/Technical,.pdf,NIT,Auction of Silt/soil work from Km 80.400 to Km 81.300 of Bhognipur branch,Auction of Silt/soil work from Km 80.400 to Km 81.300 of Bhognipur branch,Please refer Tender documents. ,NA ,"4,21,000",Civil Works - Canal,NA ,Tender,90.0,45.0,Etawah,206001.0,NA ,NA ,NA ,Etawah,No ,No,AOC,1,5765252,M/S BIHARI JI CONSTRUCTION,23-Dec-2025 12:26 PM,Rejected-AOC,Complete,23-Jan-2026 11:39 AM,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||Irrigation Works Circle, Etawah||BDLGC, etawah",2025_UPIDC_1090998_133,07/EE/2025-26,Auction of Silt/soil work from Km 80.400 to Km 81.300 of Bhognipur branch,Technical,2 Bidder Admitted,RAKESH KUMAR,13-Jan-2026 12:08 PM,technical_2025801.pdf,1.0,5765194.0,M/S GIRAND SINGH CONTRACTOR,INR,"421,785",Rakesh Kumar,Internal,Rakesh Kumar,RAKESH KUMAR,13-Jan-2026 12:34 PM,13-Jan-2026 12:35 PM,techsummary_2025801.pdf (102.57 KB),Finance,2 Bidder Admitted,RAKESH KUMAR,13-Jan-2026 02:23 PM,,BOQ Comparative Chart,15-Jan-2026,"INR 421,785",45.0,RAKESH KUMAR,23-Jan-2026 11:39 AM,Lot15.pdf (238.00 KB),AOC,Rakesh Kumar,Internal,Rakesh Kumar,RAKESH KUMAR,13-Jan-2026 02:27 PM,finsummary_2025801.pdf (102.57 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Boq,,,,,,,,,,,,,,,,,,,AOC,2,5765194,M/S GIRAND SINGH CONTRACTOR,23-Dec-2025 10:49 AM,Accepted-AOC,Complete,23-Jan-2026 11:39 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
