EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,S.No,Revocation Title,Revocation Description,Published Date,Document Name,Document Size(in KB),Revocated To,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.2,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"7,000",No,fixed,,Nil,Nil,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Mirzapur||MCD, mirzaprur",Tender Notice No-06-EE-2025-26,2025_UPIDC_1082497_20,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,EE MCD,E.E Mcd Irrigation Coloney Fatahan Mirzapur,15-Oct-2025 02:00 PM,21-Oct-2025 12:00 PM,15-Oct-2025 03:00 PM,21-Oct-2025 11:00 AM,NA ,NA ,15-Oct-2025 03:00 PM,21-Oct-2025 11:00 AM,01-Nov-2025 02:00 PM,1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,Technical Document,NIT-06-EEMCD-2025-26 LOT-20,Ordinary Jungle Clearance and Scraping of Ramgarh DY. From Km. 7.860 to km. 13.100 LOT-20,Please refer Tender documents. ,NA ,,Civil Works - Canal,NA ,Tender,90.0,15.0,SONEBHADRA,231216.0,NA ,NA ,NA ,Office of The EE MCD,No ,No,354.0,Nil,Nil,No,AOC,1.0,Change Summary Detail,Change Summary Detail,31-Oct-2025 03:52 PM,Revocationnit06.pdf ,231.46,Technical Opening,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Mirzapur||MCD, mirzaprur",2025_UPIDC_1082497_20,Tender Notice No-06-EE-2025-26,NIT-06-EEMCD-2025-26 LOT-20,1,5619852,JAY INFRASTRUCTURES,21-Oct-2025 01:00 AM,Rejected-Finance,Higher Rate In The Tender,11-Nov-2025 02:35 PM,1.0,5619234.0,Mahesh Kumar Dubey,INR,"201,614.25",SHRI PRAMOD KUMAR EE MCD MZP,Internal,"SHRI PRAMOD KUMAR, EXECUTIVE ENGINEER, MIRZAPUR CANAL DIVISION,MIRZAPUR SHRI HARISHANKAR PRASAD, EXECUTIVE ENGINEER, IRRIGATON DIVISION CHUNAR, MIRZAPUR SHRI RAVINDRA KUMAR VERMA , DAO, MCD MZP",PRAMOD KUMAR,11-Nov-2025 02:35 PM,finsummary_1982700.pdf (244.71 KB),Finance,Summary Attached,PRAMOD KUMAR,10-Nov-2025 02:09 PM,finance_1982700.pdf,BOQ Comparative Chart,SHRI PRAMOD KUMAR EE MCD MZP,Internal,"SHRI PRAMOD KUMAR, EXECUTIVE ENGINEER, MIRZAPUR CANAL DIVISION,MIRZAPUR SHRI HARISHANKAR PRASAD, EXECUTIVE ENGINEER, IRRIGATON DIVISION CHUNAR, MIRZAPUR SHRI RAVINDRA KUMAR VERMA , DAO, MCD MZP",PRAMOD KUMAR,01-Nov-2025 01:25 PM,01-Nov-2025 02:00 PM,techsummary_1982700.pdf (244.71 KB),Technical,Summary Attached,PRAMOD KUMAR,01-Nov-2025 12:49 PM,technical_1982700.pdf,21-Nov-2025,"INR 201,614.25",15.0,PRAMOD KUMAR,19-Jan-2026 03:16 PM,nit6lot20.pdf (12459.00 KB),AOC,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,5618777,J S CONSTRUCTION COMPANY,19-Oct-2025 01:08 PM,Rejected-Finance,Higher Rate In The Tender,11-Nov-2025 02:35 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,5619234,Mahesh Kumar Dubey,19-Oct-2025 04:43 PM,Accepted-AOC,AOC,19-Jan-2026 03:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,5620859,M/S HARENDRA CONSTRUCTION,21-Oct-2025 10:50 AM,Rejected-Finance,Higher Rate In The Tender,11-Nov-2025 02:35 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,5619141,SANTOSH KUMAR,19-Oct-2025 04:08 PM,Rejected-Finance,Higher Rate In The Tender,11-Nov-2025 02:35 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,5612399,Surendra Nath,20-Oct-2025 12:42 PM,Rejected-Finance,Higher Rate In The Tender,11-Nov-2025 02:35 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
