Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Instrument Type,Cover No,Cover,Document Type,Description,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Fatehpur,13/EE/FTP/Community HAll/E-Tender/2025-26,2025_SCIDC_1050575_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,"1,00,000",Yes,fixed,,EE UPSCIDCO,Fatehpur,Construction of Community Hall at Vill- Sarai Sehjada Block Teliyani Distt Fatehpur,Construction of Community Hall at Vill- Sarai Sehjada Block Teliyani Distt Fatehpur,Please refer Tender documents. ,NA ,"49,50,000",Civil Works,NA ,Tender,90.0,120.0,Fatehpur,212601.0,EE UPSCIDCO Prayagraj ,236/174/4 Triveni Gas Godown Road Mehdauri Teliyargnaj Prayagraj ,28-Jun-2025 12:00 PM ,EE UPSCIDCO Prayagraj,No ,No,20-Jun-2025 05:00 PM,01-Jul-2025 03:00 PM,20-Jun-2025 05:00 PM,01-Jul-2025 02:00 PM,NA ,NA ,20-Jun-2025 05:00 PM,01-Jul-2025 02:00 PM,19-Jul-2025 06:55 PM,1.0,RTGS - RTGS Payment,1.0,Fee/PreQual/Technical,.pdf,NIT,EE UPSCIDCO Fatehpur,236/174/4 Triveni Gas Godown Road Mehdauri Teliyargnaj Prayagraj,"1,652",EE UPSCIDCO,Fatehpur,No,AOC,Technical,TS,Surendra Katuyar,19-Jul-2025 06:52 PM,technical_1909309.pdf,SS Katiyar,Internal,"Lalji Tiwari, Devendra Kumar",Surendra Katuyar,30-Jul-2025 04:36 PM,finsummary_1909309.pdf (215.28 KB),Finance,FS,Surendra Katuyar,30-Jul-2025 04:33 PM,finance_1909309.pdf,BOQ Comparative Chart,SS Katiyar,Internal,"Lalji Tiwari, Devendra kumar",Surendra Katuyar,19-Jul-2025 06:54 PM,19-Jul-2025 06:55 PM,techsummary_1909309.pdf (3705.92 KB),30-Jul-2026,"INR 4,595,085",120.0,Surendra Katuyar,28-Jan-2026 04:48 PM,wo.pdf (721.00 KB),Work Order Issue Letter No- 475 dt. 07.08.2025,1,5281725,M/s AD Enterprises,30-Jun-2025 01:06 PM,Rejected-AOC,3rd,28-Jan-2026 04:48 PM,1.0,5281012.0,Ms Ashok Kumar,INR,"4,595,085",U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Fatehpur,2025_SCIDC_1050575_1,13/EE/FTP/Community HAll/E-Tender/2025-26,Construction of Community Hall at Vill- Sarai Sehjada Block Teliyani Distt Fatehpur,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5281708,M/S AJAY ENTERPRISES,30-Jun-2025 12:50 PM,Not Admitted-Fee/PreQual/Technical,Others-Proper not fulfill attached Affidavit of T&P,19-Jul-2025 06:52 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5281012,Ms Ashok Kumar,29-Jun-2025 08:56 PM,Accepted-AOC,1st,28-Jan-2026 04:48 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5281333,MS Avnish Narayan Tiwari,30-Jun-2025 11:29 AM,Rejected-AOC,2nd,28-Jan-2026 04:48 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5264184,S K Timber,21-Jun-2025 05:36 PM,Not Admitted-Fee/PreQual/Technical,"Others-No any document , Tender fees and EMD not uploaded",19-Jul-2025 06:52 PM,,,,,,,,,,AOC
