Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
09-Jan-2026,"INR 31,495,049.65",365.0,BHARAM PAL SINGH,19-Jan-2026 04:47 PM,gupta.pdf (609.00 KB),AOC,Technical,UNDER EVALUATION,VIKAS KUMAR,10-Dec-2025 11:07 AM,,Committee,Internal,Committee,VIKAS KUMAR,10-Dec-2025 11:21 AM,10-Dec-2025 12:00 PM,techsummary_1993620.pdf (785.93 KB),1.0,5670147.0,M/S GUPTA ASSOCIATES,INR,"31,495,049.65",Finance,UNDER EVALUATION,VIKAS KUMAR,09-Jan-2026 01:38 PM,,BOQ Comparative Chart,Committee,Internal,Committee,MAHRAM SINGH,09-Jan-2026 03:56 PM,finsummary_1993620.pdf (584.12 KB),1.0,5670147.0,M/S GUPTA ASSOCIATES,12-Nov-2025 03:02 PM,Accepted-AOC,L1,19-Jan-2026 04:47 PM,Yamuna Expressway Industrial Development Authority,2025_YEIDA_1083328_24,YEA/GM(PROJECT)/2025/432 DT-16/10/2025,Construction of service road 130m wide road along sector -21 YEA (i/c 05 year maintenance ) WC-02,AOC,GM(P),YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,Yamuna Expressway Industrial Development Authority,YEA/GM(PROJECT)/2025/432 DT-16/10/2025,2025_YEIDA_1083328_24,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,"8,65,500",No,fixed,,Nil,Nil,"6,098",Nil,Nil,No,30-Oct-2025 06:55 PM,13-Nov-2025 11:00 AM,30-Oct-2025 06:55 PM,12-Nov-2025 05:00 PM,NA ,NA ,30-Oct-2025 06:55 PM,12-Nov-2025 05:00 PM,10-Dec-2025 12:00 PM,1.0,Fee/PreQual/Technical,.pdf,"FINANCIAL STATEMENT,TURNOVER,GST,PAN,AADHAR,PROP./PRTN./LTD.CO.CERTIFICATE,AUTHORITY LETTER,ETC",1.0,SBI Bank,Construction of service road 130m wide road along sector -21 YEA (i/c 05 year maintenance ) WC-02,Construction of service road 130m wide road along sector -21 YEA (i/c 05 year maintenance ) WC-02,Please refer Tender documents. ,NA ,"4,32,62,430",Civil Works,NA ,Tender,90.0,365.0,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,201308.0,NA ,NA ,NA ,"2ND FLOOR ,YEIDA OFFICE",No ,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,5670213.0,M/S J.K JAIN CONTRACTOR,12-Nov-2025 04:22 PM,Rejected-Finance,L2,09-Jan-2026 03:56 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"TENDER FEE,EMD, Rs.100/- NON JUDICIAL STAMP PAPER ALONGWITH Re.1/- REVENUE STAMP",,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,5670045.0,M/S PRAVEEN KUMAR JAIN,12-Nov-2025 10:08 AM,Rejected-Finance,L3,09-Jan-2026 03:56 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,APPENDIX A TO E,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,OTHER REQUISITES AS PER TENDER DOCUMENTS,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,FINANCIALBID,,,,,,,,,,,,,,,,,,,,,AOC
