S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Name,Address,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,S.No.1,Corrigendum Title,Corrigendum Type,View,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
1,5809901,OM CONSTRUCTION AND SUPPLIERS,16-Jan-2026 06:34 PM,Accepted-AOC,OK,22-Jan-2026 11:51 AM,1.0,5809901.0,OM CONSTRUCTION AND SUPPLIERS,INR,"2,110,142.29",U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Agra,2025_SCIDC_1096870_2,110/FZD/MLA/25-26,"Construction of Barat Ghar at Vill.- Nagala Madhe, Dist.- Firozabad.",22-Jan-2026,"INR 2,110,142.29",180.0,Pramod Kumar,22-Jan-2026 11:50 AM,fr110.pdf (451.00 KB),Executive Engineer,Internal,,Pramod Kumar,22-Jan-2026 11:46 AM,finsummary_2036991.pdf (451.44 KB),Technical,All bids are ok.,Sanjai Gangwar,20-Jan-2026 03:38 PM,technical_2036991.pdf,Executive Engineer,Internal,,Pramod Kumar,20-Jan-2026 04:20 PM,20-Jan-2026 04:25 PM,techsummary_2036991.pdf (198.25 KB),Finance,Rate of M/s OM CONSTRUCTION AND SUPPLIERS is accepted.,Sanjai Gangwar,21-Jan-2026 01:25 PM,finance_2036991.pdf,BOQ Comparative Chart,AOC,Executive engineer,"Ex. En. Office, H.No.-128, Paschimpuri, Near Pani Ki Tanki, Sikandra, Agra.",1,Fee/PreQual/Technical,.pdf,NIT,"1,652",UPSCIDCO,FIROZABAD,No,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Agra,110/FZD/MLA/25-26,2025_SCIDC_1096870_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,06-Jan-2026 03:00 PM,17-Jan-2026 01:00 PM,06-Jan-2026 03:00 PM,17-Jan-2026 12:00 PM,NA ,NA ,06-Jan-2026 03:00 PM,17-Jan-2026 12:00 PM,20-Jan-2026 04:25 PM,"42,000",No,fixed,,UPSCIDCO,FIROZABAD,1.0,RTGS - RTGS Payment,1.0,New Opening Date,Date,,"Construction of Barat Ghar at Vill.- Nagala Madhe, Dist.- Firozabad.","Construction of Barat Ghar at Vill.- Nagala Madhe, Dist.- Firozabad.",Please refer Tender documents. ,NA ,"21,10,000",Civil Works,NA ,Tender,180.0,180.0,sikandra agra,282007.0,NA ,NA ,NA ,"H.No.-128, Paschimpuri, Near Pani Ki Tanki, Sikand",No ,No,AOC
2,5810052,YASH CONSTRUCTION,16-Jan-2026 08:19 PM,Rejected-AOC,OK,22-Jan-2026 11:51 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
