Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak IWC-2, Gorakhpur||FD-2, gorakhpur",02/EE/2025-26,2025_UPIDC_1073752_8,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,Executive Engineer Flood Division-2 Gorakhpur,Executive Engineer Flood Division-2 Gorakhpur,Repair of brick soling work from km. 7.500 to km. 7.850 of Bokta Barwar,Repair of brick soling work from km. 7.500 to km. 7.850 of Bokta Barwar,Please refer Tender documents. ,NA ,"10,13,000",Civil Works,NA ,Tender,90.0,21.0,Gorakhpur,273001.0,NA ,NA ,NA ,Executive Engineer Flood Division-2 Gorakhpur,No ,No,1.0,Fee/PreQual/Technical,.pdf,NIT,29-Sep-2025 10:00 AM,07-Oct-2025 11:00 AM,29-Sep-2025 10:00 AM,06-Oct-2025 04:00 PM,NA ,NA ,29-Sep-2025 10:00 AM,06-Oct-2025 04:00 PM,16-Oct-2025 01:00 PM,856.0,Nil,Nil,No,"21,000",No,fixed,,Nil,Nil,1.0,SBI Bank,AOC,Finance,All bid admitted,VAIBHAV SINGH,23-Oct-2025 06:01 PM,finance_1969821.pdf,BOQ Comparative Chart,Executive Engineer flood Division 2,Internal,,VAIBHAV SINGH,15-Oct-2025 06:00 PM,16-Oct-2025 01:00 PM,techsummary_1969821.pdf (94.43 KB),Technical,all bid admitted,VAIBHAV SINGH,15-Oct-2025 05:58 PM,technical_1969821.pdf,Executive Engineer flood Division 2,Internal,,VAIBHAV SINGH,23-Oct-2025 06:06 PM,finsummary_1969821.pdf (94.43 KB),15-Nov-2025,"INR 1,013,002.76",21.0,VAIBHAV SINGH,19-Jan-2026 03:49 PM,16.pdf (1346.00 KB),Awarded,1,5587664,J M R BUSINESS,06-Oct-2025 03:51 PM,Rejected-Finance,Higher,23-Oct-2025 06:06 PM,1.0,5582541.0,KALAYANI CONSTRUTION,INR,"704,680.6","U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak IWC-2, Gorakhpur||FD-2, gorakhpur",2025_UPIDC_1073752_8,02/EE/2025-26,Repair of brick soling work from km. 7.500 to km. 7.850 of Bokta Barwar,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5582541,KALAYANI CONSTRUTION,06-Oct-2025 08:18 AM,Accepted-AOC,L1 lowest,19-Jan-2026 03:49 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5575644,MAHADEV ASSOCIATES,06-Oct-2025 02:32 PM,Rejected-Finance,Higher,23-Oct-2025 06:06 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5586676,M/S JITENDRA SINGH CONTRACTOR,06-Oct-2025 02:19 PM,Rejected-Finance,Higher,23-Oct-2025 06:06 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5587367,NAGENDRA PRATAP SINGH,06-Oct-2025 01:51 PM,Rejected-Finance,Higher,23-Oct-2025 06:06 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5572682,SHIVENDRA CNSTRUCTION,29-Sep-2025 03:38 PM,Rejected-Finance,Higher,23-Oct-2025 06:06 PM,,,,,,,,,,AOC
