Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Name,Address,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
01-Sep-2025,"INR 165,705.5",30.0,deena nath maurya,02-Jan-2026 05:04 PM,agno100.pdf (554.00 KB),AOC,Technical,summary,deena nath maurya,25-Aug-2025 02:59 PM,technical_1938672.pdf,D N Murya AEIV,Internal,D K Singh AEV,deena nath maurya,25-Aug-2025 04:30 PM,26-Aug-2025 11:00 AM,techsummary_1938672.pdf (914.43 KB),1.0,5436869.0,M/S M. K. CONSTRUCTION,INR,"165,705.5",D N Murya AEIV,Internal,D K Singh AEV,deena nath maurya,28-Aug-2025 03:59 PM,finsummary_1938672.pdf (914.43 KB),Finance,boq,deena nath maurya,26-Aug-2025 04:17 PM,finance_1938672.pdf,BOQ Comparative Chart,1,5436985,M/S ASHOKA ENTERPRISES,17-Aug-2025 08:00 PM,Rejected-AOC,L2,02-Jan-2026 05:05 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||VII Circle Irrigation Works, Lucknow||Lucknow Division Sharda Canal Lucknow",2025_UPIDC_1063632_40,03/AEIV/2025-26,Kota work at 3rd floor Terrace of Dr. Ram Manohar Lohiya Parikalp Bhawan Telibagh Lucknow.(Lot No.40),AOC,08-Aug-2025 03:00 PM,18-Aug-2025 03:00 PM,08-Aug-2025 03:00 PM,18-Aug-2025 12:00 PM,08-Aug-2025 03:00 PM ,18-Aug-2025 12:00 PM ,08-Aug-2025 03:00 PM,18-Aug-2025 12:00 PM,26-Aug-2025 11:00 AM,Kota work at 3rd floor Terrace of Dr. Ram Manohar Lohiya Parikalp Bhawan Telibagh Lucknow.(Lot No.40),Kota work at 3rd floor Terrace of Dr. Ram Manohar Lohiya Parikalp Bhawan Telibagh Lucknow.(Lot No.40),Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,30.0,"Prikalp Bhawan Telibagh, Lucknow.",226002.0,NA ,NA ,NA ,canal Colony,No ,No,1.0,SBI Bank,Assistant Engineer IV,LDSC Lucknow.,1,Fee/PreQual/Technical,.pdf,Fee/EMD/Technical,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||VII Circle Irrigation Works, Lucknow||Lucknow Division Sharda Canal Lucknow",03/AEIV/2025-26,2025_UPIDC_1063632_40,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"3,340",No,fixed,,Nil,Nil,590.0,Nil,Nil,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5436869,M/S M. K. CONSTRUCTION,17-Aug-2025 07:29 AM,Accepted-AOC,L1,02-Jan-2026 05:05 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,AOC
