Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,S.No,Bank Name,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE ALIGARH CIRCLE||EE ALIGARH,Nit Letter 988 EE RED 2025 26 Dated 07 11 2025,2025_REDUP_1090880_7,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,Kabir Nagar Main Sri Ganga Prasad Pradhan Jee Ke GHar Tak Marg Nirmaan Karya,Kabir Nagar Main Sri Ganga Prasad Pradhan Jee Ke GHar Tak Marg Nirmaan Karya,Please refer Tender documents. ,NA ,"15,69,000",Civil Works - Roads,NA ,Tender,90.0,180.0,Aligarh,202001.0,NA ,NA ,NA ,offce of the eered aligarh vikas bhavan ramghat,No ,No,1.0,Fee/PreQual/Technical,.pdf,SBD,1.0,SBI Bank,offce of the eered aligarh vikas bhavan ramghat,offce of the eered aligarh vikas bhavan ramghat Road Aligarh,15-Nov-2025 02:30 PM,28-Nov-2025 12:30 PM,21-Nov-2025 12:00 PM,28-Nov-2025 12:00 PM,NA ,NA ,21-Nov-2025 12:00 PM,28-Nov-2025 12:00 PM,11-Dec-2025 12:30 PM,854.0,Nil,Nil,No,"32,000",Yes,fixed,,Nil,Nil,AOC,Finance,Kabir Nagar Main Sri Ganga Prasad Pradhan Jee Ke GHar Tak Marg Nirmaan Karya,Suneet Kumar,11-Dec-2025 02:34 PM,finance_2003704.pdf,BOQ Comparative Chart,EE,Internal,AE DAO,Suneet Kumar,05-Dec-2025 02:17 PM,11-Dec-2025 12:30 PM,techsummary_2003704.pdf (322.80 KB),Technical,Kabir Nagar Main Sri Ganga Prasad Pradhan Jee Ke GHar Tak Marg Nirmaan Karya,Suneet Kumar,28-Nov-2025 04:28 PM,,EE,Internal,AE DAO,Suneet Kumar,18-Dec-2025 02:41 PM,finsummary_2003704.pdf (475.87 KB),24-Dec-2025,"INR 1,831,640",150.0,Suneet Kumar,06-Jan-2026 04:36 PM,KabirNagar.pdf (454.00 KB),AOC Kabir Nagar Main Sri Ganga Prasad Pradhan Jee Ke GHar Tak Marg Nirmaan Karya,1,5706594,Arya Associates,27-Nov-2025 05:11 PM,Accepted-AOC,BOND COMPLETE,06-Jan-2026 04:36 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE ALIGARH CIRCLE||EE ALIGARH,2025_REDUP_1090880_7,Nit Letter 988 EE RED 2025 26 Dated 07 11 2025,Kabir Nagar Main Sri Ganga Prasad Pradhan Jee Ke GHar Tak Marg Nirmaan Karya,1.0,5706594.0,Arya Associates,INR,"1,831,640",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5706771,Balveer Singh,27-Nov-2025 04:56 PM,Rejected-Finance,RATE HIGHER THAN L1,18-Dec-2025 02:41 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5706924,M/S JASWANT SINGH CONTRACTOR AND SUPPLIERS,27-Nov-2025 06:24 PM,Rejected-Finance,RATE HIGHER THAN L1,18-Dec-2025 02:41 PM,,,,,,,,,,AOC
