S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage
1.0,SBI Bank,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Mirzapur||MCD, mirzaprur",Tender Notice No-06-EE-2025-26,2025_UPIDC_1082497_25,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical Document,EE MCD,E.E Mcd Irrigation Coloney Fatahan Mirzapur,15-Oct-2025 02:00 PM,21-Oct-2025 12:00 PM,15-Oct-2025 03:00 PM,21-Oct-2025 11:00 AM,NA ,NA ,15-Oct-2025 03:00 PM,21-Oct-2025 11:00 AM,31-Oct-2025 02:00 PM,NIT-06-EEMCD-2025-26 LOT-25,Ordinary Jungle clearence and Scraping work from km. 0.000 to km. 8.100 of Talar Dy.LOT-25,Please refer Tender documents. ,NA ,,Civil Works - Canal,NA ,Tender,90.0,15.0,SONEBHADRA,231216.0,NA ,NA ,NA ,Office of The EE MCD,No ,No,"8,000",No,fixed,,Nil,Nil,354.0,Nil,Nil,No,AOC,SHRI PRAMOD KUMAR EE MCD MZP,Internal,"SHRI PRAMOD KUMAR, EXECUTIVE ENGINEER, MIRZAPUR CANAL DIVISION,MIRZAPUR SHRI HARISHANKAR PRASAD, EXECUTIVE ENGINEER, IRRIGATON DIVISION CHUNAR, MIRZAPUR SHRI RAVINDRA KUMAR VERMA , DAO, MCD MZP",PRAMOD KUMAR,11-Nov-2025 11:14 AM,finsummary_1982905.pdf (244.72 KB),Finance,Summary Attached,PRAMOD KUMAR,10-Nov-2025 02:19 PM,finance_1982905.pdf,BOQ Comparative Chart,1.0,5618235.0,SRI SAI ENTERPRISES,INR,"203,098.04","U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Mirzapur||MCD, mirzaprur",2025_UPIDC_1082497_25,Tender Notice No-06-EE-2025-26,NIT-06-EEMCD-2025-26 LOT-25,1,5618985,M S G K CONSTRUCTION,20-Oct-2025 05:02 PM,Rejected-Finance,Higher Rate In The Tender,11-Nov-2025 11:14 AM,SHRI PRAMOD KUMAR EE MCD MZP,Internal,"SHRI PRAMOD KUMAR, EXECUTIVE ENGINEER, MIRZAPUR CANAL DIVISION,MIRZAPUR SHRI HARISHANKAR PRASAD, EXECUTIVE ENGINEER, IRRIGATON DIVISION CHUNAR, MIRZAPUR SHRI RAVINDRA KUMAR VERMA , DAO, MCD MZP",PRAMOD KUMAR,28-Oct-2025 04:00 PM,31-Oct-2025 02:00 PM,techsummary_1982905.pdf (244.72 KB),21-Nov-2025,"INR 203,098.04",15.0,PRAMOD KUMAR,19-Jan-2026 03:31 PM,nit6lot25.pdf (10555.00 KB),AOC,Technical,Summary Attached,PRAMOD KUMAR,28-Oct-2025 02:50 PM,technical_1982905.pdf,AOC
,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,5620653,M/S KRISHNA NAND SINGH,21-Oct-2025 04:51 AM,Rejected-Finance,Higher Rate In The Tender,11-Nov-2025 11:14 AM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,5620182,M/S VINOD KUMAR PANDEY,20-Oct-2025 12:47 PM,Rejected-Finance,Higher Rate In The Tender,11-Nov-2025 11:14 AM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,4,5618561,SHOBH NATH,18-Oct-2025 08:15 PM,Rejected-Finance,Higher Rate In The Tender,11-Nov-2025 11:14 AM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,5,5618235,SRI SAI ENTERPRISES,18-Oct-2025 03:06 PM,Accepted-AOC,AOC,19-Jan-2026 03:31 PM,,,,,,,,,,,,,,,,,,,,AOC
