Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
07-Jan-2026 10:00 AM,13-Jan-2026 12:30 PM,07-Jan-2026 10:00 AM,13-Jan-2026 12:00 PM,NA ,NA ,07-Jan-2026 10:00 AM,13-Jan-2026 12:00 PM,17-Jan-2026 12:30 PM,1,Fee/PreQual/Technical,.pdf,Technical document,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MORADABAD CIRCLE||EE MORADABAD,1034/RED/NIT/2025-26 Dated 19.11.2025,2026_REDUP_1104371_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"40,000",No,fixed,,Nil,Nil,1.0,SBI Bank,Sound acoustic wall panels and wooden work in the auditorium of the Panchayat Bhavan in Moradabad,Sound acoustic wall panels and wooden work in the auditorium of the Panchayat Bhavan in Moradabad,Please refer Tender documents. ,NA ,"20,00,000",Civil Works,NA ,Tender,90.0,90.0,Moradabad,244001.0,Moradabad ,Vikas Bhavan Moradabad ,09-Jan-2026 11:00 AM ,Vikas Bhavan Moradabad,No ,No,854.0,Nil,Nil,No,EE RED MBD,Vikas Bhavan Moradabad,AOC,DUSHYANT PRATAP,Internal,DAO RED MBD and AE RED MBD,Sahab Lal Sonkar,20-Jan-2026 01:58 PM,finsummary_2037252.pdf (270.90 KB),Technical,Bid Opening Summary,Sahab Lal Sonkar,14-Jan-2026 06:51 PM,technical_2037252.pdf,DUSHYANT PRATAP,Internal,DAO RED MBD AND AE RED MBD,Sahab Lal Sonkar,14-Jan-2026 06:57 PM,17-Jan-2026 12:30 PM,techsummary_2037252.pdf (1276.67 KB),Finance,Bid Opening Summary,Sahab Lal Sonkar,20-Jan-2026 01:53 PM,finance_2037252.pdf,BOQ Comparative Chart,1,5801300,NATIONAL CONSTRUCTION,13-Jan-2026 11:26 AM,Rejected-Finance,L2,20-Jan-2026 01:58 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MORADABAD CIRCLE||EE MORADABAD,2026_REDUP_1104371_1,1034/RED/NIT/2025-26 Dated 19.11.2025,Sound acoustic wall panels and wooden work in the auditorium of the Panchayat Bhavan in Moradabad,1.0,5800925.0,NATIONAL INFRATECH,INR,"1,685,734.68",21-Jan-2026,"INR 1,694,376",90.0,Sahab Lal Sonkar,27-Jan-2026 04:25 PM,PANCHYAT1.pdf (772.00 KB),AWARD OF CONTRACT,AOC
,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,5800925,NATIONAL INFRATECH,12-Jan-2026 08:38 PM,Accepted-AOC,L1,27-Jan-2026 04:25 PM,,,,,,,,,,,,,,,,,AOC
