S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
1.0,SBI Bank,Bed and side scraping of Purva mr from km 0.000 to 6.800,Bed and side scraping of Purva mr from km 0.000 to 6.800,Please refer Tender documents. ,NA ,"2,04,000",Civil Works - Canal,NA ,Rate Contract,90.0,21.0,PRAYAGRAJ,211001.0,NA ,NA ,NA ,PRAYAGRAJ,No ,No,EXECUTIVE ENGINEER TONS PUMP CANAL DIV PRAYAGRAJ,EXECUTIVE ENGINEER TONS PUMP CANAL DIV PRAYAGRAJ,1.0,Fee/PreQual/Technical,.pdf,NIT,"4,080",Yes,percentage,2.0%,Nil,Nil,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Allahabad||TPCD, allahabad",03/EE/2025-26,2025_UPIDC_1083775_21,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,589.0,Nil,Nil,No,18-Oct-2025 01:00 PM,28-Oct-2025 11:00 AM,18-Oct-2025 01:00 PM,28-Oct-2025 11:00 AM,NA ,NA ,18-Oct-2025 01:00 PM,28-Oct-2025 11:00 AM,03-Nov-2025 01:00 PM,AOC,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Allahabad||TPCD, allahabad",2025_UPIDC_1083775_21,03/EE/2025-26,Bed and side scraping of Purva mr from km 0.000 to 6.800,1,5627308,M/s DEV ENTERPRISES,27-Oct-2025 06:42 PM,Rejected-Finance,4th,02-Jan-2026 05:46 PM,1.0,5629905.0,REKHA DEVI,INR,"169,889.2",Finance,all bid admitted,Pradeep Kumar Singh,02-Jan-2026 05:42 PM,,BOQ Comparative Chart,PRADEEP KUMAR SINGH,Internal,EESPCHAUDHARY AND DIV ACCOUNTANT,Pradeep Kumar Singh,02-Jan-2026 05:46 PM,finsummary_1985910.pdf (413.18 KB),Technical,two bid rejected and four bid accepted,Pradeep Kumar Singh,01-Nov-2025 07:03 PM,technical_1985910.pdf,02-Jan-2026,"INR 169,889.2",21.0,Pradeep Kumar Singh,02-Jan-2026 05:48 PM,purwasilt2025.pdf (413.00 KB),AOC,PRADEEP KUMAR SINGH,Internal,EE SP CHAUDHARY,Pradeep Kumar Singh,01-Nov-2025 07:05 PM,03-Nov-2025 01:00 PM,techsummary_1985910.pdf (251.31 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,2,5629129,munni singh,26-Oct-2025 11:54 AM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,01-Nov-2025 07:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,3,5629905,REKHA DEVI,26-Oct-2025 03:59 PM,Accepted-AOC,AOC,02-Jan-2026 05:48 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,4,5633017,RISHABH ENTERPRISES,27-Oct-2025 05:48 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,01-Nov-2025 07:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,5,5633667,SANVI CONSTRUCTION,27-Oct-2025 11:23 PM,Rejected-Finance,2nd,02-Jan-2026 05:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,6,5631276,V K CONSTRUCTIONS,27-Oct-2025 11:18 PM,Rejected-Finance,3rd,02-Jan-2026 05:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
