Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
854.0,Nil,Nil,No,12-Dec-2025 10:00 AM,18-Dec-2025 04:00 PM,12-Dec-2025 10:00 AM,18-Dec-2025 12:00 PM,NA ,NA ,12-Dec-2025 10:00 AM,18-Dec-2025 12:00 PM,29-Dec-2025 12:00 PM,1- Baraut kay patti chaudharan mai kashyap Chaupal ka nirman,1- Baraut kay patti chaudharan mai kashyap Chaupal ka nirman,Please refer Tender documents. ,NA ,,Civil Works - Buildings,NA ,Tender,90.0,120.0,EE RED BAGHPAT,250609.0,NA ,NA ,NA ,EE RED BAGHPAT,No ,No,"EE,AE,DAO",EE RED BAGHPAT,1.0,SBI Bank,"41,700",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,EMD,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE BAGHPAT,1195/red/tndr/25-26dt12-11-25,2025_REDUP_1098317_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC,EE,Internal,EE,Punam Yadav,30-Jan-2026 01:17 PM,finsummary_2022940.pdf (259.95 KB),Technical,ee,Punam Yadav,19-Dec-2025 10:35 AM,,EE,Internal,EE,Punam Yadav,22-Dec-2025 01:35 PM,29-Dec-2025 12:00 PM,techsummary_2022940.pdf (323.74 KB),Finance,EE,Punam Yadav,29-Dec-2025 04:23 PM,,BOQ Comparative Chart,1.0,5752066.0,MAA DURGA ENTERPRISES,17-Dec-2025 10:54 PM,Rejected-Finance,L2,30-Jan-2026 01:17 PM,1.0,5751684.0,Ms Amit Rathi,INR,"2,083,924.05",Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE BAGHPAT,2025_REDUP_1098317_1,1195/red/tndr/25-26dt12-11-25,1- Baraut kay patti chaudharan mai kashyap Chaupal ka nirman,30-Jan-2026,"INR 2,083,924.05",120.0,Punam Yadav,30-Jan-2026 01:19 PM,barautpattibond.pdf (213.00 KB),EE,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,SBD,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2.0,5751684.0,Ms Amit Rathi,17-Dec-2025 10:05 PM,Accepted-AOC,L1,30-Jan-2026 01:19 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
