Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,S.No,Instrument Type,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
20-Jan-2026,"INR 419,869",90.0,Rajesh Chaudhary,23-Jan-2026 05:22 PM,ratosaaoc.pdf (764.00 KB),The work is awarded to M/s Om Prakash Arya,1,5789125,M/S GOVIND DAS ARYA,05-Jan-2026 12:26 AM,Rejected-Finance,High Rate,19-Jan-2026 07:14 PM,1.0,5789071.0,M/S OM PRAKASH ARYA,INR,"419,869",U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Banda,2025_SCIDC_1102179_1,61/EE/Jhansi/ET/2025-26,"Janpad Jhansi ke vikaskhand Bangra ke gram Ratosa me Shri Krishnakant Nayak ke ghar se Shri Sanjay Kushwaha ke makan ki or 100 mtr Apex/Nali ka nirman karya (under scheme S.N. 2025-26) Hon ble Shri Anurag Sharma Ji, MP Jhansi-Lalitpur",Finance,Financial Summary,Rajesh Chaudhary,19-Jan-2026 07:12 PM,finance_2032058.pdf,BOQ Comparative Chart,EE,Internal,AE Asstt Acctt,Rajesh Chaudhary,14-Jan-2026 01:36 PM,14-Jan-2026 02:00 PM,techsummary_2032058.pdf (867.33 KB),Technical,Technical Summary,Rajesh Chaudhary,14-Jan-2026 01:34 PM,technical_2032058.pdf,EE,Internal,AE Asstt Acctt,Rajesh Chaudhary,19-Jan-2026 07:14 PM,finsummary_2032058.pdf (634.95 KB),AOC,1.0,RTGS - RTGS Payment,Executive Engineer,UPSCIDCO Jhansi,"8,500",Yes,fixed,,UPSCIDCO,Jhansi,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Banda,61/EE/Jhansi/ET/2025-26,2025_SCIDC_1102179_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,826.0,UPSCIDCO,Jhansi,Yes,1,Fee/PreQual/Technical,.pdf,Technical Document,29-Dec-2025 11:00 AM,05-Jan-2026 02:00 PM,29-Dec-2025 11:00 AM,05-Jan-2026 01:30 PM,29-Dec-2025 11:00 AM ,05-Jan-2026 01:00 PM ,29-Dec-2025 11:00 AM,05-Jan-2026 01:30 PM,14-Jan-2026 02:00 PM,"Janpad Jhansi ke vikaskhand Bangra ke gram Ratosa me Shri Krishnakant Nayak ke ghar se Shri Sanjay Kushwaha ke makan ki or 100 mtr Apex/Nali ka nirman karya (under scheme S.N. 2025-26) Hon ble Shri Anurag Sharma Ji, MP Jhansi-Lalitpur","Janpad Jhansi ke vikaskhand Bangra ke gram Ratosa me Shri Krishnakant Nayak ke ghar se Shri Sanjay Kushwaha ke makan ki or 100 mtr Apex/Nali ka nirman karya (under scheme S.N. 2025-26) Hon ble Shri Anurag Sharma Ji, MP Jhansi-Lalitpur",Please refer the tender documents ,NA ,,Civil Works - Others,NA ,Tender,90.0,90.0,gram Ratosa Block Bangra Jhansi,284205.0,NA ,NA ,NA ,Jhansi,No ,No,AOC
,,,,,,,2,5789071,M/S OM PRAKASH ARYA,04-Jan-2026 11:14 PM,Accepted-AOC,Quoted rate by firm is lowest,23-Jan-2026 05:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ Document,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
