S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage
1.0,SBI Bank,679.0,Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,NIT,28-Aug-2025 11:00 AM,10-Sep-2025 03:00 PM,28-Aug-2025 11:00 AM,10-Sep-2025 02:00 PM,NA ,NA ,28-Aug-2025 11:00 AM,10-Sep-2025 02:00 PM,27-Sep-2025 11:00 AM,Auction of Silt/soil work from Km 0.000 to Km 8.000 of Vidhipur Dy.,Auction of Silt/soil work from Km 0.000 to Km 8.000 of Vidhipur Dy.,Please refer Tender documents. ,NA ,"1,53,000",Civil Works - Canal,NA ,Tender,90.0,45.0,Etawah,206001.0,NA ,NA ,NA ,Etawah,No ,No,"23,000",No,fixed,,Nil,Nil,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||Irrigation Works Circle, Etawah||BDLGC, etawah",04/EE/2025-26,2025_UPIDC_1069087_35,Yes,Auction,Item Rate,Works,2.0,No,No,Online,No,No,No,Executive Engineer,"BDLGC, Etawah",AOC,1.0,5520692.0,OM SECURITY & CONSTRUCTION SERVICE,INR,"175,215.15",Finance,4 Bidder Admitted,RAKESH KUMAR,27-Sep-2025 11:14 AM,,BOQ Comparative Chart,Rakesh Kumar,Internal,Rakesh Kumar,RAKESH KUMAR,27-Sep-2025 11:22 AM,finsummary_1950700.pdf (102.57 KB),1,5523889,BABA KEDARNATH ENTERPRISES,09-Sep-2025 05:37 PM,Rejected-AOC,Complete,30-Jan-2026 11:21 AM,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||Irrigation Works Circle, Etawah||BDLGC, etawah",2025_UPIDC_1069087_35,04/EE/2025-26,Auction of Silt/soil work from Km 0.000 to Km 8.000 of Vidhipur Dy.,Rakesh Kumar,Internal,Rakesh Kumar,RAKESH KUMAR,26-Sep-2025 05:07 PM,27-Sep-2025 11:00 AM,techsummary_1950700.pdf (102.57 KB),20-Jan-2026,"INR 175,215.15",45.0,RAKESH KUMAR,30-Jan-2026 11:21 AM,Lot35.pdf (236.00 KB),AOC,Technical,4 Bidder Admitted,RAKESH KUMAR,26-Sep-2025 05:03 PM,technical_1950700.pdf,AOC
,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,2,5520682,OM CONSTRUCTION,10-Sep-2025 01:03 PM,Rejected-AOC,Complete,30-Jan-2026 11:21 AM,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,3,5520692,OM SECURITY & CONSTRUCTION SERVICE,10-Sep-2025 12:42 PM,Accepted-AOC,Complete,30-Jan-2026 11:21 AM,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,4,5523539,SHREE SHYAMLA TRADERS,09-Sep-2025 03:18 PM,Rejected-AOC,Complete,30-Jan-2026 11:21 AM,,,,,,,,,,,,,,,,,,,,,,,,AOC
