S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
1.0,SBI Bank,Silt Scraping and jungle clearance of Parsa Mr From Km. 0.000 to Km. 4.500,Silt Scraping and jungle clearance of Parsa Mr From Km. 0.000 to Km. 4.500,Please refer Tender documents. ,NA ,"1,23,000",Civil Works - Canal,NA ,Rate Contract,90.0,20.0,SIDDHARTH NAGAR,272153.0,NA ,NA ,NA ,SARYU NAHAR KHAND BANSI SIDDHARTH NAGAR,No ,No,1.0,Fee/PreQual/Technical,.pdf,TENDER DOCUMENT,589.0,Nil,Nil,No,SARYU NAHAR KHAND BANSI SIDDHARTH NAGAR,SARYU NAHAR KHAND BANSI SIDDHARTH NAGAR,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Rapti CC Circle-2, Basti||SCD, bansi",01/EESNKBANSI/2025-26,2025_UPIDC_1079830_11,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,01-Nov-2025 01:00 PM,07-Nov-2025 03:00 PM,01-Nov-2025 01:00 PM,07-Nov-2025 01:00 PM,NA ,NA ,01-Nov-2025 01:00 PM,07-Nov-2025 01:00 PM,11-Nov-2025 12:00 PM,"2,000",Yes,fixed,,Nil,Nil,AOC,1,5649749,S K TRADER,INR,"105,712.83",Finance,As per upload,Birendra Paswan,08-Dec-2025 04:00 PM,finance_1994920.pdf,BOQ Comparative Chart,Birendra Paswan,Internal,,Birendra Paswan,01-Jan-2026 12:56 PM,finsummary_1994920.pdf (230.54 KB),"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Rapti CC Circle-2, Basti||SCD, bansi",2025_UPIDC_1079830_11,01/EESNKBANSI/2025-26,Silt Scraping and jungle clearance of Parsa Mr From Km. 0.000 to Km. 4.500,1,5655762,M/S OM PRAKASH,05-Nov-2025 06:28 PM,Accepted-AOC,As per Upload,01-Jan-2026 03:23 PM,01-Jan-2026,"INR 101,068.25",20.0,Birendra Paswan,01-Jan-2026 03:23 PM,11.pdf (279.00 KB),Technical,As per Upload,Birendra Paswan,10-Nov-2025 05:01 PM,technical_1994920.pdf,Birendra Paswan,Internal,,Birendra Paswan,10-Nov-2025 05:04 PM,11-Nov-2025 12:00 PM,techsummary_1994920.pdf (300.13 KB),AOC
,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,5654991,pandey construction and labour supplier,INR,"115,888.38",,,,,,,,,,,,,,,,,2,5659240,M/S SRI LAXMI NARAYAN CONSTRUCTION,06-Nov-2025 07:28 PM,Accepted-AOC,As per Upload,01-Jan-2026 03:23 PM,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,5655762,M/S OM PRAKASH,INR,"122,397.12",,,,,,,,,,,,,,,,,3,5658492,M/S S S ENTERPRISES,06-Nov-2025 03:15 PM,Accepted-AOC,As per Upload,01-Jan-2026 03:23 PM,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,5658492,M/S S S ENTERPRISES,INR,"108,018.38",,,,,,,,,,,,,,,,,4,5654991,pandey construction and labour supplier,05-Nov-2025 03:13 PM,Accepted-AOC,As per Upload,01-Jan-2026 03:23 PM,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,5659240,M/S SRI LAXMI NARAYAN CONSTRUCTION,INR,"101,068.25",,,,,,,,,,,,,,,,,5,5649749,S K TRADER,06-Nov-2025 07:23 PM,Accepted-AOC,As per Upload,01-Jan-2026 03:23 PM,,,,,,,,,,,,,,,,,,,AOC
