Type :,Summary :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
Technical,summary,deena nath maurya,25-Aug-2025 03:09 PM,technical_1938685.pdf,01-Sep-2025,"INR 151,266.36",30.0,deena nath maurya,02-Jan-2026 01:05 PM,agno73.pdf (540.00 KB),AOC,D N Murya AEIV,Internal,D K Singh AEV,deena nath maurya,25-Aug-2025 04:15 PM,26-Aug-2025 11:00 AM,techsummary_1938685.pdf (914.43 KB),1,5458023,M/s SVGS Enterprises,19-Aug-2025 11:38 AM,Accepted-AOC,L1,02-Jan-2026 01:05 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||VII Circle Irrigation Works, Lucknow||Lucknow Division Sharda Canal Lucknow",2025_UPIDC_1063632_45,03/AEIV/2025-26,"Cleaning of Chocked Sewer Line Drain of Yaka Block to Steno Block at Canal Colony Cantt Road, Lucknow.(Lot No.45)",D N Murya AEIV,Internal,D K Singh AEV,deena nath maurya,28-Aug-2025 04:12 PM,finsummary_1938685.pdf (914.43 KB),Finance,boq,deena nath maurya,26-Aug-2025 04:23 PM,finance_1938685.pdf,BOQ Comparative Chart,1.0,5458023.0,M/s SVGS Enterprises,INR,"151,266.36",AOC,"Cleaning of Chocked Sewer Line Drain of Yaka Block to Steno Block at Canal Colony Cantt Road, Lucknow.(Lot No.45)","Cleaning of Chocked Sewer Line Drain of Yaka Block to Steno Block at Canal Colony Cantt Road, Lucknow.(Lot No.45)",Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,30.0,Canal Colony Lucknow,226001.0,NA ,NA ,NA ,canal Colony,No ,No,"3,380",No,fixed,,Nil,Nil,1.0,SBI Bank,08-Aug-2025 03:00 PM,19-Aug-2025 03:00 PM,08-Aug-2025 03:00 PM,19-Aug-2025 12:00 PM,08-Aug-2025 03:00 PM ,19-Aug-2025 12:00 PM ,08-Aug-2025 03:00 PM,19-Aug-2025 12:00 PM,26-Aug-2025 11:00 AM,Assistant Engineer IV,LDSC Lucknow.,1.0,Date Corrigendum,Date,,590.0,Nil,Nil,No,1,Fee/PreQual/Technical,.pdf,Fee/EMD/Technical,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||VII Circle Irrigation Works, Lucknow||Lucknow Division Sharda Canal Lucknow",03/AEIV/2025-26,2025_UPIDC_1063632_45,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,,,,,,,2,5453798,R B KARAN SINGH,18-Aug-2025 11:25 PM,Rejected-AOC,L2,02-Jan-2026 01:05 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,AOC
