Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,S.No,Bank Name,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
Vikash Khand Hsanganj ke Nayotani main Damar Road se Maha Sagar Kanojiya ke Ghar ke ITI tak Nali evm Interlocking Road ka karye.,Vikash Khand Hsanganj ke Nayotani main Damar Road se Maha Sagar Kanojiya ke Ghar ke ITI tak Nali evm Interlocking Road ka karye.,Plz Refe Doc ,Na ,"12,23,000",Civil Works,NA ,Tender,90.0,90.0,Unnao,209801.0,NA ,NA ,NA ,EE RED UNNAO,No ,No,15-Dec-2025 05:00 PM,22-Dec-2025 12:30 PM,15-Dec-2025 05:00 PM,22-Dec-2025 12:00 PM,NA ,NA ,15-Dec-2025 05:00 PM,22-Dec-2025 12:00 PM,02-Jan-2026 02:55 PM,1,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,1.0,SBI Bank,Er Narendra Chaudhary,Vikash Bhawan Unnao,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE UNNAO,1613/red/tender/Unnao/25-26 Dt-18-12-2025,2025_REDUP_1099103_15,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,100.0,Nil,Nil,No,"24,500",Yes,fixed,,Nil,Nil,AOC,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE UNNAO,2025_REDUP_1099103_15,1613/red/tender/Unnao/25-26 Dt-18-12-2025,Vikash Khand Hsanganj ke Nayotani main Damar Road se Maha Sagar Kanojiya ke Ghar ke ITI tak Nali evm Interlocking Road ka karye.,1,5758352,M/S DIPTI KATIYAR,20-Dec-2025 08:25 PM,Rejected-AOC,l2,27-Jan-2026 05:08 PM,Finance,Summary,Narendra chaudhary,27-Jan-2026 04:55 PM,finance_2024946.pdf,BOQ Comparative Chart,Er Narendra Chaudhary,Internal,,Narendra chaudhary,27-Jan-2026 04:58 PM,finsummary_2024946.pdf (816.57 KB),1.0,5756179.0,Rishi Prakash jaiswal,INR,"1,222,611.54",Er Narendra Chaudhary,Internal,,Narendra chaudhary,02-Jan-2026 02:50 PM,02-Jan-2026 02:55 PM,techsummary_2024946.pdf (552.92 KB),Technical,Summary,Narendra chaudhary,02-Jan-2026 01:04 PM,technical_2024946.pdf,27-Jan-2026,"INR 1,222,611.54",90.0,Narendra chaudhary,27-Jan-2026 05:08 PM,sagar005.pdf (817.00 KB),l1,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,2,5756179,Rishi Prakash jaiswal,19-Dec-2025 08:50 PM,Accepted-AOC,l1,27-Jan-2026 05:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
