Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
788.0,Nil,Nil,No,Executive Enginer,"Office of the Executive Enginer, R.E.D. Bahraich",1,Fee/PreQual/Technical,.pdf,Technical bid document,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE BAHRAICH,"838/RED/Etender(22)/2025-26, Dt. 04.12.2025",2025_REDUP_1101122_7,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,24-Dec-2025 12:00 PM,02-Jan-2026 12:30 PM,24-Dec-2025 12:00 PM,02-Jan-2026 12:00 PM,NA ,NA ,24-Dec-2025 12:00 PM,02-Jan-2026 12:00 PM,06-Jan-2026 12:00 PM,"18,100",No,fixed,,Nil,Nil,1.0,SBI Bank,Gram Panchayat Bhinguri me Vikram Pandit ke ghar se Ramjanki Mandir tak interlocking nirman karya-Payagpur_07,Gram Panchayat Bhinguri me Vikram Pandit ke ghar se Ramjanki Mandir tak interlocking nirman karya-Payagpur_07,Please refer Tender documents. ,NA ,"9,02,000",Civil Works,NA ,Tender,90.0,180.0,Bahraich,271801.0,NA ,NA ,NA ,"Office of the Executive Enginer, R.E.D. Bahraich",No ,No,AOC,Technical,Technical bid open,Sujit Kumar Sinha,03-Jan-2026 04:00 PM,technical_2029450.pdf,Sujit Kumar Sinha,Internal,,Sujit Kumar Sinha,06-Jan-2026 03:00 PM,finsummary_2029450.pdf (44.38 KB),Finance,Financial bid open,Sujit Kumar Sinha,06-Jan-2026 02:43 PM,finance_2029450.pdf,BOQ Comparative Chart,Sujit Kumar Sinha,Internal,,Sujit Kumar Sinha,05-Jan-2026 06:06 PM,06-Jan-2026 12:00 PM,techsummary_2029450.pdf (413.92 KB),13-Jan-2026,"INR 1,063,226",180.0,Sujit Kumar Sinha,15-Jan-2026 01:24 PM,07.pdf (46.00 KB),1,5781545,M/s Vaishnavi Construction,31-Dec-2025 06:12 PM,Rejected-Finance,High,06-Jan-2026 03:00 PM,1.0,5784975.0,M/s Vikram Jaiswal,INR,"1,063,226",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE BAHRAICH,2025_REDUP_1101122_7,"838/RED/Etender(22)/2025-26, Dt. 04.12.2025",Gram Panchayat Bhinguri me Vikram Pandit ke ghar se Ramjanki Mandir tak interlocking nirman karya-Payagpur_07,AOC
,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5784975,M/s Vikram Jaiswal,31-Dec-2025 05:34 PM,Accepted-AOC,AOC,15-Jan-2026 01:24 PM,,,,,,,,,,AOC
