EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Instrument Type,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"1,17,000",Yes,fixed,,EE UPSCIDCO,PRAYAGRAJ,20-Aug-2025 05:00 PM,26-Aug-2025 03:00 PM,20-Aug-2025 05:00 PM,26-Aug-2025 02:00 PM,NA ,NA ,20-Aug-2025 05:00 PM,26-Aug-2025 02:00 PM,05-May-2026 12:55 AM,EE UPSCIDCO Prayagraj,236/174/4 Triveni Gas Godown Road New Mehdauri Teliyarganj Prayagraj.,Construction of Boundary wall and gate at Rajkiya Inter college surwadlapur Prayagraj,Construction of Boundary wall and gate at Rajkiya Inter college surwadlapur Prayagraj,Please refer Tender documents. ,NA ,"58,30,000",Civil Works,NA ,Tender,105.0,90.0,Prayagraj,211004.0,EE UPSCIDCO Prayagraj ,236/174/4 Triveni Gas Godown Road New Mehdauri Teliyarganj Prayagraj. ,23-Aug-2025 12:00 PM ,EE UPSCIDCO Prayagraj,No ,No,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Fatehpur,20/EE/PYG/E/B.Wall/E-Ten/25-26,2025_SCIDC_1062260_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,1.0,Fee/PreQual/Technical,.pdf,NIT,"2,360",EE UPSCIDCO,PRAYAGRAJ,Yes,1.0,RTGS - RTGS Payment,AOC,Technical,td,Surendra Katuyar,05-Sep-2025 11:59 AM,technical_1945761.pdf,SS Katiyar,Internal,"Lalji Tiwari, Shaheer Ahamd",Surendra Katuyar,13-Jan-2026 05:28 PM,finsummary_1945761.pdf (211.64 KB),Finance,fs,Surendra Katuyar,13-Jan-2026 05:25 PM,finance_1945761.pdf,BOQ Comparative Chart,SS Katiyar,Internal,"Lalji Tiwari, Shaheer Ahmad",Surendra Katuyar,05-Sep-2025 12:01 PM,05-Sep-2025 12:05 PM,techsummary_1945761.pdf (423.76 KB),13-Jan-2026,"INR 5,406,742",90.0,Surendra Katuyar,13-Jan-2026 05:30 PM,wo.pdf (236.00 KB),Work Order Issue Letter No- 582 dt 18.09.2024,1,5494685,M/s DEEP CONSTRUCTION,26-Aug-2025 09:04 AM,Rejected-AOC,4th,13-Jan-2026 05:30 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Fatehpur,2025_SCIDC_1062260_2,20/EE/PYG/E/B.Wall/E-Ten/25-26,Construction of Boundary wall and gate at Rajkiya Inter college surwadlapur Prayagraj,1.0,5484750.0,S.K. TRADERS,INR,"5,406,742",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5498469,M/S SAKSHI CONSTRUCTION,26-Aug-2025 01:06 PM,Rejected-AOC,3rd,13-Jan-2026 05:30 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5497780,M/S SHYAM ASSOCIATES,26-Aug-2025 01:59 PM,Rejected-AOC,2nd,13-Jan-2026 05:30 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5484750,S.K. TRADERS,24-Aug-2025 05:15 PM,Accepted-AOC,1st,13-Jan-2026 05:30 PM,,,,,,,,,,AOC
