EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage
"4,000",Yes,fixed,,Nil,Nil,silt clearance of Dhangaon Mr,LOT32,Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,15.0,EE UDAC Mathura,281001.0,NA ,NA ,NA ,EE UDAC Mathura,No ,No,EE UDAC Mathura,EE UDAC Mathura,89.0,Nil,Nil,No,1.0,SBI Bank,U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation Works Circle III Agra||E E Upper Division Agra Canal Mathura,10/EE/2025-26,2025_UPIDC_1079352_32,Yes,Open Tender,Piece-work,Works,2.0,No,No,Online,No,No,No,04-Oct-2025 10:00 AM,09-Oct-2025 04:00 PM,04-Oct-2025 11:00 AM,09-Oct-2025 11:00 AM,NA ,NA ,04-Oct-2025 11:00 AM,09-Oct-2025 11:00 AM,13-Oct-2025 09:00 AM,1,Fee/PreQual/Technical,.pdf,NIT,AOC,Finance,Financial,Naveen Kumar,27-Oct-2025 03:03 PM,finance_1974787.pdf,BOQ Comparative Chart,naveen kumar,Internal,karan pal,Naveen Kumar,23-Dec-2025 02:14 PM,finsummary_1974787.pdf (21.35 KB),1.0,5590220.0,SHRI RAM CONTRACTOR,INR,"131,405.22",U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation Works Circle III Agra||E E Upper Division Agra Canal Mathura,2025_UPIDC_1079352_32,10/EE/2025-26,silt clearance of Dhangaon Mr,1,5590746,M/S MAHADEV SHARMA CONTRACTOR AND SUPPLIERS,07-Oct-2025 04:35 PM,Rejected-AOC,L2,09-Jan-2026 02:32 PM,naveen kumar,Internal,karan pal,Naveen Kumar,12-Oct-2025 02:58 PM,13-Oct-2025 09:00 AM,techsummary_1974787.pdf (790.07 KB),09-Jan-2026,"INR 175,303.59",15.0,Naveen Kumar,09-Jan-2026 02:32 PM,000032.pdf (21.00 KB),AOC,Technical,technical,Naveen Kumar,12-Oct-2025 02:21 PM,technical_1974787.pdf,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,AOC,,,,,,,,,,,,,,,,,,,,,,2,5590220,SHRI RAM CONTRACTOR,07-Oct-2025 02:53 PM,Accepted-AOC,L1,09-Jan-2026 02:32 PM,,,,,,,,,,,,,,,,,,,,AOC
