S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Instrument Type,Tender Stage
1.0,5799669.0,M/S SAHIB CONSTRUCTION WORKS,12-Jan-2026 11:52 AM,Accepted-AOC,QUALIFIED,22-Jan-2026 12:38 PM,1.0,5799669.0,M/S SAHIB CONSTRUCTION WORKS,INR,"1,643,541.3",U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Ghaziabad,2025_SCIDC_1098412_3,813/EE/MRT/TENDER DATE 09.12.25,"Pradhan Mantri Adarsh Gram Yojna, Village - Khanuda, Block- Daurala, Distt- Meerut",22-Jan-2026,"INR 1,643,541.3",60.0,Mahendra Singh,22-Jan-2026 12:38 PM,AOC.pdf (258.00 KB),AOC,MAHENDRA SINGH EE,Internal,"AVDHESH VERMA EE, MOOLCHANDRA AAO",Mahendra Singh,21-Jan-2026 03:26 PM,21-Jan-2026 03:30 PM,techsummary_2038831.pdf (180.52 KB),Finance,COMPARATIVE CHART,Mahendra Singh,22-Jan-2026 12:31 PM,finance_2038831.pdf,BOQ Comparative Chart,MAHENDRA SINGH EE,Internal,"AVDHESH VERMA EE, MOOLCHANDRA AAO",Mahendra Singh,22-Jan-2026 12:35 PM,finsummary_2038831.pdf (150.51 KB),Technical,TECHNICAL COMMITTEE,Mahendra Singh,21-Jan-2026 03:23 PM,technical_2038831.pdf,AOC,"1,652",EE UPSCIDCO,MEERUT,Yes,EXECUTIVE ENGINEER,MEERUT,09-Jan-2026 05:00 PM,15-Jan-2026 05:00 PM,09-Jan-2026 05:00 PM,15-Jan-2026 05:00 PM,NA ,NA ,09-Jan-2026 05:00 PM,15-Jan-2026 05:00 PM,21-Jan-2026 03:30 PM,"33,000",Yes,fixed,,EE UPSCIDCO,MEERUT,"Pradhan Mantri Adarsh Gram Yojna, Village - Khanuda, Block- Daurala, Distt- Meerut","Pradhan Mantri Adarsh Gram Yojna, Village - Khanuda, Block- Daurala, Distt- Meerut",Please refer Tender documents. ,NA ,"16,47,000",Civil Works,NA ,Tender,60.0,60.0,MEERUT,250004.0,NA ,NA ,NA ,MEERUT,No ,No,1.0,Fee/PreQual/Technical,.pdf,NIT,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Ghaziabad,813/EE/MRT/TENDER DATE 09.12.25,2025_SCIDC_1098412_3,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,1.0,RTGS - RTGS Payment,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,FEE AND EMD,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,BOQ,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,PRICE BID,,,,,,,,,,,,,,,,,AOC
