Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Tender Stage
24-Dec-2025,"INR 7,263,980.9",180.0,VIKAS KUMAR,13-Jan-2026 11:37 AM,h.pdf (6973.00 KB),AOC,Technical,UNDER EVALUATION,VIKAS KUMAR,14-Nov-2025 01:45 PM,,Committee,Internal,Committee,VIKAS KUMAR,14-Nov-2025 01:55 PM,14-Nov-2025 02:00 PM,techsummary_1941923.pdf (623.39 KB),Finance,EVALUATION,BHARAM PAL SINGH,24-Dec-2025 03:45 PM,,BOQ Comparative Chart,Committee,Internal,Committee,BHARAM PAL SINGH,24-Dec-2025 04:01 PM,finsummary_1941923.pdf (653.70 KB),1.0,5472810.0,M/S HANUMAT BUILDERS,INR,"7,263,980.9",Yamuna Expressway Industrial Development Authority,2025_YEIDA_1064779_20,YEA/GM(PROJECT)/2025/399 DT-07/08/2025,"Providing and fixing open gym equipment and construction of boundary wall for pay ground in village - ronija ,YEA WC-06",1.0,5472959.0,M/s Goodhill Builders,22-Aug-2025 01:56 PM,Rejected-Finance,L3,24-Dec-2025 04:01 PM,AOC,"1,69,950",No,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,"FINANCIAL STATEMENT,TURNOVER,GST,PAN,AADHAR,PROP./PRTN./LTD.CO.CERTIFICATE,AUTHORITY LETTER,ETC",Yamuna Expressway Industrial Development Authority,YEA/GM(PROJECT)/2025/399 DT-07/08/2025,2025_YEIDA_1064779_20,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,GM(P),YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,"2,030",Nil,Nil,No,"Providing and fixing open gym equipment and construction of boundary wall for pay ground in village - ronija ,YEA WC-06","Providing and fixing open gym equipment and construction of boundary wall for pay ground in village - ronija ,YEA WC-06",Please refer Tender documents. ,NA ,"84,95,884",Civil Works,NA ,Tender,90.0,180.0,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,201308.0,NA ,NA ,NA ,tender cell 2nd floor yeida,No ,No,13-Aug-2025 06:55 PM,25-Aug-2025 11:00 AM,13-Aug-2025 06:55 PM,22-Aug-2025 05:00 PM,NA ,NA ,13-Aug-2025 06:55 PM,22-Aug-2025 05:00 PM,14-Nov-2025 02:00 PM,1.0,SBI Bank,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,5472810.0,M/S HANUMAT BUILDERS,22-Aug-2025 02:20 PM,Accepted-AOC,L1,13-Jan-2026 11:37 AM,AOC,,,,,,,,,.pdf,"TENDER FEE,EMD, Rs.100/- NON JUDICIAL STAMP PAPER ALONGWITH Re.1/- REVENUE STAMP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,5469224.0,NAVDURGA BUILDCON Pvt. Ltd.,22-Aug-2025 02:21 PM,Rejected-Technical,DISQUALIFIED,14-Nov-2025 01:55 PM,AOC,,,,,,,,,.pdf,APPENDIX A TO E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,5469240.0,Shiva Construction,22-Aug-2025 04:02 PM,Rejected-Finance,L2,24-Dec-2025 04:01 PM,AOC,,,,,,,,,.pdf,OTHER REQUISITES AS PER TENDER DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,2.0,Finance,.xls,FINANCIALBID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
