Type :,Summary :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
Technical,summary,deena nath maurya,25-Aug-2025 03:28 PM,technical_1938694.pdf,01-Sep-2025,"INR 159,554.97",30.0,deena nath maurya,05-Jan-2026 12:54 PM,agno108.pdf (606.00 KB),AOC,D N Murya AEIV,Internal,D K Singh AEV,deena nath maurya,25-Aug-2025 04:01 PM,26-Aug-2025 11:00 AM,techsummary_1938694.pdf (914.43 KB),1,5447568,M/S Divyansh Traders,18-Aug-2025 11:06 AM,Accepted-AOC,L1,05-Jan-2026 12:54 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||VII Circle Irrigation Works, Lucknow||Lucknow Division Sharda Canal Lucknow",2025_UPIDC_1063632_52,03/AEIV/2025-26,"Painting in celling of room no- 221 and its gallery at 2nd floor of Sinchai Vikas Bhawan Canal Colony Cant Road, Lucknow.(Lot No.52)",1.0,5447568.0,M/S Divyansh Traders,INR,"159,554.97",D N Murya AEIV,Internal,D K Singh AEV,deena nath maurya,28-Aug-2025 04:34 PM,finsummary_1938694.pdf (914.43 KB),Finance,boq,deena nath maurya,26-Aug-2025 04:35 PM,finance_1938694.pdf,BOQ Comparative Chart,AOC,08-Aug-2025 03:00 PM,18-Aug-2025 03:00 PM,08-Aug-2025 03:00 PM,18-Aug-2025 12:00 PM,08-Aug-2025 03:00 PM ,18-Aug-2025 12:00 PM ,08-Aug-2025 03:00 PM,18-Aug-2025 12:00 PM,26-Aug-2025 11:00 AM,1,Fee/PreQual/Technical,.pdf,Fee/EMD/Technical,590.0,Nil,Nil,No,Assistant Engineer IV,LDSC Lucknow.,1.0,SBI Bank,"3,380",No,fixed,,Nil,Nil,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||VII Circle Irrigation Works, Lucknow||Lucknow Division Sharda Canal Lucknow",03/AEIV/2025-26,2025_UPIDC_1063632_52,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"Painting in celling of room no- 221 and its gallery at 2nd floor of Sinchai Vikas Bhawan Canal Colony Cant Road, Lucknow.(Lot No.52)","Painting in celling of room no- 221 and its gallery at 2nd floor of Sinchai Vikas Bhawan Canal Colony Cant Road, Lucknow.(Lot No.52)",Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,30.0,Vikash Bhawan Canal Colony Lucknow,226001.0,NA ,NA ,NA ,canal Colony,No ,No,AOC
,,,,,,,,,,,,,,,,,,,2,5444360,M/s Santosh Kumar Shrivastava,17-Aug-2025 06:50 PM,Rejected-AOC,L2,05-Jan-2026 12:54 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
