Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,"FINANCIAL STATEMENT,TURNOVER,GST,PAN,AADHAR,PROP./PRTN./LTD.CO.CERTIFICATE,AUTHORITY LETTER,ETC",27-May-2025 06:55 PM,11-Jun-2025 11:00 AM,27-May-2025 06:55 PM,09-Jun-2025 05:00 PM,NA ,NA ,27-May-2025 06:55 PM,09-Jun-2025 05:00 PM,14-Aug-2025 04:00 PM,"Construction of RCC Drain (both side ) tappal nurpur main road in tappal ,YEIDA Wc -06","Construction of RCC Drain (both side ) tappal nurpur main road in tappal ,YEIDA Wc -06",Please refer Tender documents. ,NA ,"2,47,49,889",Civil Works,NA ,Tender,90.0,249.0,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,201310.0,NA ,NA ,NA ,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,No ,No,1.0,SBI Bank,GM P,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,"4,245",Nil,Nil,No,"4,95,000",No,fixed,,Nil,Nil,Yamuna Expressway Industrial Development Authority,YEA/GM(PROJECT)/2025/313 DT-21/05/2025,2025_YEIDA_1042868_11,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,AOC,Yamuna Expressway Industrial Development Authority,2025_YEIDA_1042868_11,YEA/GM(PROJECT)/2025/313 DT-21/05/2025,"Construction of RCC Drain (both side ) tappal nurpur main road in tappal ,YEIDA Wc -06",1,5242211,chandna associates,09-Jun-2025 03:03 PM,Rejected-Technical,DISQUALIFIED,14-Aug-2025 01:38 PM,1.0,5239102.0,PRADHAN CONTRACTOR,INR,"17,300,172.49",Finance,UNDER EVALUATION,VIKAS KUMAR,22-Aug-2025 03:23 PM,,BOQ Comparative Chart,Committee,Internal,Committee,VIKAS KUMAR,22-Aug-2025 03:31 PM,finsummary_1893163.pdf (62.46 KB),Committee,Internal,Committee,BHARAM PAL SINGH,14-Aug-2025 01:38 PM,14-Aug-2025 04:00 PM,techsummary_1893163.pdf (801.04 KB),Technical,UNDER EVALUATION,BHARAM PAL SINGH,14-Aug-2025 01:20 PM,,22-Aug-2025,"INR 17,300,172.49",249.0,BHARAM PAL SINGH,20-Jan-2026 12:48 PM,PRADHAN.pdf (1559.00 KB),AOC,AOC
,,.pdf,"TENDER FEE,EMD, Rs.100/- NON JUDICIAL STAMP PAPER ALONGWITH Re.1/- REVENUE STAMP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,2,5236016,Deepak Construction Company,08-Jun-2025 02:33 PM,Rejected-Technical,DISQUALIFIED,14-Aug-2025 01:38 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,APPENDIX A TO E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,3,5241763,M/S HANUMAT BUILDERS,09-Jun-2025 12:20 PM,Rejected-Technical,DISQUALIFIED,14-Aug-2025 01:38 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,OTHER REQUISITES AS PER TENDER DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,4,5240467,M/S K. R. CONSTRUCTION CO.,08-Jun-2025 02:02 PM,Rejected-Finance,L2,22-Aug-2025 03:31 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
2.0,Finance,.xls,FINANCIALBID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,5,5239880,M/s RELIABLE ASSOCIATES ENGINEERS AND CONTRACTORS,09-Jun-2025 04:41 PM,Rejected-Finance,L3,22-Aug-2025 03:31 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,6,5241751,PARAS CONSTRUCTION,09-Jun-2025 04:12 PM,Rejected-Finance,L4,22-Aug-2025 03:31 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,7,5239102,PRADHAN CONTRACTOR,09-Jun-2025 04:56 PM,Accepted-AOC,L1,20-Jan-2026 12:48 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
