Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
692.0,Nil,Nil,No,1.0,SBI Bank,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE BAHRAICH,"838/RED/Etender(22)/2025-26, Dt. 04.12.2025",2025_REDUP_1101122_5,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,Shekhdahir me puliya ke paas se Bablu Verma ke ghar tak interlocking nirman karya-Nagar Kshetra_05,Shekhdahir me puliya ke paas se Bablu Verma ke ghar tak interlocking nirman karya-Nagar Kshetra_05,Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,180.0,Bahraich,271801.0,NA ,NA ,NA ,"Office of the Executive Enginer, R.E.D. Bahraich",No ,No,"7,600",No,fixed,,Nil,Nil,Executive Enginer,"Office of the Executive Enginer, R.E.D. Bahraich",24-Dec-2025 12:00 PM,02-Jan-2026 12:30 PM,24-Dec-2025 12:00 PM,02-Jan-2026 12:00 PM,NA ,NA ,24-Dec-2025 12:00 PM,02-Jan-2026 12:00 PM,06-Jan-2026 12:00 PM,1,Fee/PreQual/Technical,.pdf,Technical bid document,AOC,Sujit Kumar Sinha,Internal,,Sujit Kumar Sinha,06-Jan-2026 02:56 PM,finsummary_2029442.pdf (44.71 KB),Technical,Technical bid open,Sujit Kumar Sinha,03-Jan-2026 03:54 PM,technical_2029442.pdf,Sujit Kumar Sinha,Internal,,Sujit Kumar Sinha,05-Jan-2026 06:02 PM,06-Jan-2026 12:00 PM,techsummary_2029442.pdf (407.34 KB),Finance,Financial bid open,Sujit Kumar Sinha,06-Jan-2026 02:24 PM,finance_2029442.pdf,BOQ Comparative Chart,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE BAHRAICH,2025_REDUP_1101122_5,"838/RED/Etender(22)/2025-26, Dt. 04.12.2025",Shekhdahir me puliya ke paas se Bablu Verma ke ghar tak interlocking nirman karya-Nagar Kshetra_05,1.0,5784973.0,M/s Vikram Jaiswal,INR,"448,107.49",1,5781535,M/s Vaishnavi Construction,31-Dec-2025 06:19 PM,Rejected-Finance,High,06-Jan-2026 02:56 PM,13-Jan-2026,"INR 448,107.49",180.0,Sujit Kumar Sinha,15-Jan-2026 01:27 PM,05.pdf (46.00 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5784973,M/s Vikram Jaiswal,31-Dec-2025 05:31 PM,Accepted-AOC,AOC,15-Jan-2026 01:27 PM,,,,,,,AOC
