S.No,Bank Name,S.No.1,Corrigendum Title,Corrigendum Type,View,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,SBI Bank,1.0,Date Corrigendum,Date,,1.0,Fee/PreQual/Technical,.pdf,Tender Document,"6,000",Yes,fixed,,Nil,Nil,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||V Circle Irrigation Works, Bareilly||HWDSC, bareilly",E-Tender Notice No 03/EE/2025-26,2025_UPIDC_1067472_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"Sahayak abhiyanta, adhyayan upkhand, Banbasa ke Aawas ki Marmmart Avm Rangai Putai ke Karan.","Sahayak abhiyanta, adhyayan upkhand, Banbasa ke Aawas ki Marmmart Avm Rangai Putai ke Karan.",Please refer Tender documents. ,NA ,"25,000",Civil Works,NA ,Tender,90.0,30.0,Banbasa,262310.0,NA ,NA ,NA ,"Executive Engineer ,Head works Division, Sarda can",No ,No,"Executive Engineer ,Head works Division, Sarda can","Executive Engineer, Head works Division, Sarda canal Bareilly.",26-Aug-2025 10:00 AM,04-Sep-2025 02:00 PM,26-Aug-2025 11:00 AM,04-Sep-2025 11:00 AM,NA ,NA ,26-Aug-2025 11:00 AM,04-Sep-2025 11:00 AM,10-Sep-2025 11:00 AM,677.0,Nil,Nil,No,AOC,"Executive Engineer ,Head works Division, Sarda canal Bareilly.",Internal,"Executive Engineer, I.D, Bareilly.",RAJIV KUMAR SINGH,06-Sep-2025 01:07 PM,10-Sep-2025 11:00 AM,techsummary_1946949.pdf (556.36 KB),Finance,Letter,RAJIV KUMAR SINGH,15-Sep-2025 05:18 PM,,BOQ Comparative Chart,"Executive Engineer ,Head works Division, Sarda canal Bareilly.",Internal,"Executive Engineer, I.D, Bareilly.",RAJIV KUMAR SINGH,15-Sep-2025 05:58 PM,finsummary_1946949.pdf (556.35 KB),Technical,Letter,RAJIV KUMAR SINGH,06-Sep-2025 12:04 PM,technical_1946949.pdf,1,5514446,FEROZ KHAN CONRACTOR,03-Sep-2025 11:09 PM,Rejected-Finance,"Rejected,BeingL-3",15-Sep-2025 05:58 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||V Circle Irrigation Works, Bareilly||HWDSC, bareilly",2025_UPIDC_1067472_1,E-Tender Notice No 03/EE/2025-26,"Sahayak abhiyanta, adhyayan upkhand, Banbasa ke Aawas ki Marmmart Avm Rangai Putai ke Karan.",1.0,5514655.0,RAHUL KUMAR MOURYA,INR,"237,610.82",09-Jan-2026,"INR 237,610.82",30.0,RAJIV KUMAR SINGH,16-Jan-2026 04:56 PM,Lot10.pdf (556.00 KB),Letter,AOC
,,,,,,2.0,Finance,.xls,Boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,5514411,JAGDISH CHANDRA SHRIVASTAVA,03-Sep-2025 11:30 PM,Rejected-Finance,"Rejected,BeingL-2",15-Sep-2025 05:58 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,5514655,RAHUL KUMAR MOURYA,03-Sep-2025 12:48 AM,Accepted-AOC,Rahul Kumar Mourya L-1,16-Jan-2026 04:56 PM,,,,,,,,,,,,,,,,,AOC
