Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
21-Nov-2025 12:00 PM,27-Nov-2025 03:00 PM,21-Nov-2025 12:00 PM,27-Nov-2025 12:00 PM,NA ,NA ,21-Nov-2025 12:00 PM,27-Nov-2025 12:00 PM,02-Dec-2025 03:05 PM,EE LID GORAKHPUR,OFFICE EE LID GORAKHPUR,"NABARD FUNDED MODERNIZATION OF CH. CHARAN SINGH DUMARIYAGANJ PUMP CANAL SIDDHARTH NAGAR. SUPPLY. INSTALLATION, TESTING AND COMMISSIONING OF L T PANEL 440 V 400A AT DUMARIYAGANJ PUMP CANAL SIDDHARTH NAGAR.","NABARD FUNDED MODERNIZATION OF CH. CHARAN SINGH DUMARIYAGANJ PUMP CANAL SIDDHARTH NAGAR. SUPPLY. INSTALLATION, TESTING AND COMMISSIONING OF L T PANEL 440 V 400A AT DUMARIYAGANJ PUMP CANAL SIDDHARTH NAGAR.",Please refer Tender documents. ,NA ,"26,82,000",Miscellaneous Works,NA ,Tender,90.0,60.0,SIDDHARTHNAGAR,272189.0,NA ,NA ,NA ,OFFICE EE LID GORAKHPUR,No ,No,854.0,Nil,Nil,No,"53,640",No,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,TECHNICAL,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell East)||Superintending Engineer (Tubewell) Gorakhpur||Executive Engineer(LID) Gorakhpur,1259/EE-LID GKP/18/10/2025,2025_UPIDM_1087930_2,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,AOC,Finance,FINANCIAL EVALUATION,Nishant Sahay,17-Jan-2026 01:17 PM,finance_2007781.pdf,BOQ Comparative Chart,EE LID GORAKHPUR,Internal,,Nishant Sahay,02-Dec-2025 02:33 PM,02-Dec-2025 03:05 PM,techsummary_2007781.pdf (311.32 KB),Technical,TECHNICAL EVALUATION,Nishant Sahay,02-Dec-2025 02:30 PM,technical_2007781.pdf,EE LID GORAKHPUR,Internal,,Nishant Sahay,17-Jan-2026 01:46 PM,finsummary_2007781.pdf (418.89 KB),17-Jan-2026,"INR 2,165,000",60.0,Nishant Sahay,17-Jan-2026 01:48 PM,1259aoc.pdf (397.00 KB),1,5704892,Actech Engineers,26-Nov-2025 07:56 PM,Rejected-Finance,L3,17-Jan-2026 01:46 PM,1.0,5698489.0,Sarveshwari Electric Works,INR,"2,165,000",U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell East)||Superintending Engineer (Tubewell) Gorakhpur||Executive Engineer(LID) Gorakhpur,2025_UPIDM_1087930_2,1259/EE-LID GKP/18/10/2025,"NABARD FUNDED MODERNIZATION OF CH. CHARAN SINGH DUMARIYAGANJ PUMP CANAL SIDDHARTH NAGAR. SUPPLY. INSTALLATION, TESTING AND COMMISSIONING OF L T PANEL 440 V 400A AT DUMARIYAGANJ PUMP CANAL SIDDHARTH NAGAR.",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,FINANCIAL,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5703849,ASIAN SWITCHGEAR PVT. LTD,27-Nov-2025 11:32 AM,Rejected-Technical,TECHNICAL REJECT,02-Dec-2025 02:33 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5702875,Jaiswal Electrical Stores,25-Nov-2025 06:43 PM,Rejected-Finance,L2,17-Jan-2026 01:46 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5704066,M/S RAHUL ENGINEERS,27-Nov-2025 11:28 AM,Rejected-Technical,TECHNICAL REJECT,02-Dec-2025 02:33 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5698489,Sarveshwari Electric Works,26-Nov-2025 10:55 PM,Accepted-AOC,L1,17-Jan-2026 01:48 PM,,,,,,,,,,AOC
