Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-32, azamgarh",04/AE-III/2025-26,2025_UPIDC_1086402_5,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,"17,000",Yes,fixed,,Nil,Nil,Earth Work in Silt Clearance/Scraping of Akbarpur Mr. from Km. 3.000 to Km. 9.200,Silt Clearance/Scraping,Please refer Tender documents. ,NA ,"1,67,000",Civil Works,NA ,Tender,90.0,10.0,AZAMGARH,276001.0,NA ,NA ,NA ,AZAMGARH,No ,No,1.0,Fee/PreQual/Technical,.pdf,e-Document,ASSISTANT ENGINEER-III,ASSISTANT ENGINEER-III SHARDA SAHAYAK KHAND-32 AZAMGARH,29-Oct-2025 10:00 AM,06-Nov-2025 12:30 PM,29-Oct-2025 11:00 AM,06-Nov-2025 11:30 AM,NA ,NA ,29-Oct-2025 11:00 AM,06-Nov-2025 11:30 AM,13-Nov-2025 09:00 AM,89.0,Nil,Nil,No,AOC,SHIVSHANKAR,Internal,,SHIV SHANKAR,12-Nov-2025 09:53 PM,13-Nov-2025 09:00 AM,techsummary_1991966.pdf (394.76 KB),Finance,all Admitted,SHIV SHANKAR,01-Dec-2025 08:04 PM,,BOQ Comparative Chart,SHIV SHANKAR,Internal,,SHIV SHANKAR,09-Dec-2025 09:04 PM,finsummary_1991966.pdf (19.51 KB),Technical,All Admitted,SHIV SHANKAR,11-Nov-2025 08:44 PM,,1,5657058,A.K. CONSTRUCTION,06-Nov-2025 09:24 AM,Accepted-AOC,L1,27-Jan-2026 06:36 PM,1.0,5657058.0,A.K. CONSTRUCTION,INR,"118,559","U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-32, azamgarh",2025_UPIDC_1086402_5,04/AE-III/2025-26,Earth Work in Silt Clearance/Scraping of Akbarpur Mr. from Km. 3.000 to Km. 9.200,09-Dec-2025,"INR 170,000",10.0,SHIV SHANKAR,27-Jan-2026 06:36 PM,Accepted.pdf (20.00 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,5656924,SRI BHOLANATH YADAV,06-Nov-2025 07:54 AM,Rejected-AOC,L2,27-Jan-2026 06:36 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,5657050,Wild Stone Contructions,06-Nov-2025 09:22 AM,Rejected-AOC,L3,27-Jan-2026 06:36 PM,,,,,,,,,,,,,,,,AOC
