EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
"41,000",Yes,fixed,,Nil,Nil,677.0,Nil,Nil,No,1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,Bid Documents,Silt clearance and Scraping of Bhagwanpur Dy. from Km. 0.000 to Km. 11.850,Silt clearance and Scraping of Bhagwanpur Dy. from Km. 0.000 to Km. 11.850,Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,30.0,Azamgarh,276001.0,NA ,NA ,NA ,Office SSK-23 Azamgarh,No ,No,30-Oct-2025 02:30 PM,06-Nov-2025 11:00 AM,30-Oct-2025 02:30 PM,05-Nov-2025 06:00 PM,NA ,NA ,30-Oct-2025 02:30 PM,05-Nov-2025 06:00 PM,12-Nov-2025 10:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-23, azamgarh",2/EE/2025-26,2025_UPIDC_1087047_9,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,E.E. SSK-23 Azamgarh,Office SSK-23 Azamgarh,AOC,Finance,5 bidders admitted,virendra singh,21-Jan-2026 09:32 PM,,BOQ Comparative Chart,Virendra Singh,Internal,,virendra singh,11-Nov-2025 07:47 PM,12-Nov-2025 10:00 AM,techsummary_1993727.pdf (104.42 KB),Technical,5 Bidder Technically Qualified,virendra singh,11-Nov-2025 06:56 PM,technical_1993727.pdf,Virendra Singh,Internal,,virendra singh,21-Jan-2026 09:36 PM,finsummary_1993727.pdf (104.42 KB),21-Jan-2026,"INR 400,000",30.0,virendra singh,21-Jan-2026 09:40 PM,13.pdf (72.00 KB),"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-23, azamgarh",2025_UPIDC_1087047_9,2/EE/2025-26,Silt clearance and Scraping of Bhagwanpur Dy. from Km. 0.000 to Km. 11.850,1.0,5654178.0,M/s Kamla Prasad Yadav,INR,"350,232",1,5654178,M/s Kamla Prasad Yadav,05-Nov-2025 12:12 PM,Accepted-AOC,L1,21-Jan-2026 09:40 PM,AOC
,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5653144,M/S LALCHAND YADAV,04-Nov-2025 09:02 PM,Rejected-Finance,L2,21-Jan-2026 09:36 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5651918,M/S RAVINDRA SINGH,04-Nov-2025 03:34 PM,Rejected-Finance,L5,21-Jan-2026 09:36 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5655480,M/S SANJAY KUMAR RAI,05-Nov-2025 05:01 PM,Rejected-Finance,L4,21-Jan-2026 09:36 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5652593,NKS Construction,04-Nov-2025 05:35 PM,Rejected-Finance,L3,21-Jan-2026 09:36 PM,AOC
