S.No,Bank Name,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,Tender Document,559.0,Nil,Nil,No,SARYU NAHAR KHAND 1 BANSI SIDDHARTH NAGAR,SiltScraping and jungle clearance of bujbujawa minor from km 0.000 to 2.700,SiltScraping and jungle clearance of bujbujawa minor from km 0.000 to 2.700,SiltScraping and jungle clearance of bujbujawa minor from km 0.000 to 2.700,Please refer Tender documents. ,NA ,"57,000",Civil Works - Canal,NA ,Rate Contract,90.0,20.0,SIDDHARTH NAGAR,272153.0,NA ,NA ,NA ,SARYU NAHAR KHAND 1 BANSI SIDDHARTH NAGAR,No ,No,21-Oct-2025 10:00 AM,31-Oct-2025 02:00 PM,21-Oct-2025 10:00 AM,31-Oct-2025 01:00 PM,NA ,NA ,21-Oct-2025 10:00 AM,31-Oct-2025 01:00 PM,03-Nov-2025 10:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Rapti CC Circle-2, Basti||SCD, bansi",03/EESNK1BANSI/2025-26,2025_UPIDC_1078690_54,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,"1,000",Yes,fixed,,Nil,Nil,AOC,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Rapti CC Circle-2, Basti||SCD, bansi",2025_UPIDC_1078690_54,03/EESNK1BANSI/2025-26,SiltScraping and jungle clearance of bujbujawa minor from km 0.000 to 2.700,1,5641230,CHANDRIKA PRASAD THEKEDAR,31-Oct-2025 10:20 AM,Accepted-AOC,As per Upload,01-Jan-2026 11:54 AM,1.0,5641230.0,CHANDRIKA PRASAD THEKEDAR,INR,"48,244.3",Birendra Paswan,Internal,,Birendra Paswan,01-Dec-2025 02:16 PM,finsummary_1986892.pdf (225.71 KB),Finance,As per Upload,Birendra Paswan,28-Nov-2025 11:59 AM,finance_1986892.pdf,BOQ Comparative Chart,Birendra Paswan,Internal,,Birendra Paswan,01-Nov-2025 05:39 PM,03-Nov-2025 10:00 AM,techsummary_1986892.pdf (484.18 KB),Technical,As per Upload,Birendra Paswan,01-Nov-2025 04:59 PM,technical_1986892.pdf,11-Dec-2025,"INR 48,244.3",20.0,Birendra Paswan,01-Jan-2026 11:54 AM,bujbujwa_15.pdf (585.00 KB),AOC
,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,2,5625125,M/S JAISWAL CONSTRUCTION,24-Oct-2025 01:53 PM,Rejected-Technical,As per Upload,01-Nov-2025 05:39 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,3,5628255,M/S S S ENTERPRISES,25-Oct-2025 05:02 PM,Rejected-Technical,As per Upload,01-Nov-2025 05:39 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,4,5631363,pandey construction and labour supplier,27-Oct-2025 10:36 AM,Rejected-Technical,As per Upload,01-Nov-2025 05:39 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
