Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Mirzapur||MCD, mirzaprur",Tender Notice No-06-EE-2025-26,2025_UPIDC_1082497_23,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,EE MCD,E.E Mcd Irrigation Coloney Fatahan Mirzapur,1.0,Fee/PreQual/Technical,.pdf,Technical Document,354.0,Nil,Nil,No,15-Oct-2025 02:00 PM,21-Oct-2025 12:00 PM,15-Oct-2025 03:00 PM,21-Oct-2025 11:00 AM,NA ,NA ,15-Oct-2025 03:00 PM,21-Oct-2025 11:00 AM,31-Oct-2025 02:00 PM,"6,000",No,fixed,,Nil,Nil,1.0,SBI Bank,NIT-06-EEMCD-2025-26 LOT-23,Ordinary Jungle Clearance and Scraping of Kotash DY. From Km. 6.520 to km. 11.600 LOT-23,Please refer Tender documents. ,NA ,,Civil Works - Canal,NA ,Tender,90.0,15.0,SONEBHADRA,231216.0,NA ,NA ,NA ,Office of The EE MCD,No ,No,AOC,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Mirzapur||MCD, mirzaprur",2025_UPIDC_1082497_23,Tender Notice No-06-EE-2025-26,NIT-06-EEMCD-2025-26 LOT-23,1,5620774,ARUN CONSTRUCTION,21-Oct-2025 09:48 AM,Rejected-Finance,Higher Rate In The Tender,11-Nov-2025 02:09 PM,SHRI PRAMOD KUMAR EE MCD MZP,Internal,"SHRI PRAMOD KUMAR, EXECUTIVE ENGINEER, MIRZAPUR CANAL DIVISION,MIRZAPUR SHRI HARISHANKAR PRASAD, EXECUTIVE ENGINEER, IRRIGATON DIVISION CHUNAR, MIRZAPUR SHRI RAVINDRA KUMAR VERMA , DAO, MCD MZP",PRAMOD KUMAR,11-Nov-2025 02:09 PM,finsummary_1982822.pdf (244.72 KB),Finance,Summary Attached,PRAMOD KUMAR,10-Nov-2025 02:14 PM,finance_1982822.pdf,BOQ Comparative Chart,1.0,5619129.0,SANTOSH KUMAR,INR,"193,827.9",SHRI PRAMOD KUMAR EE MCD MZP,Internal,"SHRI PRAMOD KUMAR, EXECUTIVE ENGINEER, MIRZAPUR CANAL DIVISION,MIRZAPUR SHRI HARISHANKAR PRASAD, EXECUTIVE ENGINEER, IRRIGATON DIVISION CHUNAR, MIRZAPUR SHRI RAVINDRA KUMAR VERMA , DAO, MCD MZP",PRAMOD KUMAR,28-Oct-2025 03:56 PM,31-Oct-2025 02:00 PM,techsummary_1982822.pdf (244.72 KB),Technical,Summary Attached,PRAMOD KUMAR,28-Oct-2025 02:42 PM,technical_1982822.pdf,21-Nov-2025,"INR 193,827.9",15.0,PRAMOD KUMAR,19-Jan-2026 03:25 PM,nit6lot23.pdf (13958.00 KB),AOC,AOC
,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,2,5619860,JAY INFRASTRUCTURES,21-Oct-2025 07:32 AM,Rejected-Finance,Higher Rate In The Tender,11-Nov-2025 02:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,3,5618803,J S CONSTRUCTION COMPANY,19-Oct-2025 01:42 PM,Rejected-Finance,Higher Rate In The Tender,11-Nov-2025 02:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,4,5620466,M/S KRISHNA PANDEY,20-Oct-2025 05:46 PM,Rejected-Finance,Higher Rate In The Tender,11-Nov-2025 02:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,5,5619129,SANTOSH KUMAR,19-Oct-2025 03:49 PM,Accepted-AOC,AOC,19-Jan-2026 03:26 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,6,5620795,VIR VIKRAM YADAV,21-Oct-2025 10:11 AM,Rejected-Finance,Higher Rate In The Tender,11-Nov-2025 02:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
