Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
27-Jan-2026,"INR 29,541,853.68",365.0,SATISH KUMAR,27-Jan-2026 06:46 PM,580FPDSTP.pdf (260.00 KB),Financial bid is Accepted at the price of Rs. 29541853.68 by the Employer.,1,5814516,M/S BALAJI CONSTRUCTION,20-Jan-2026 10:18 AM,Rejected-Finance,Due to L2 Rate,27-Jan-2026 06:44 PM,1.0,5814780.0,M/s Om Shubh Construction,INR,"29,541,853.68","Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Sitapur",2026_CEUCZ_1106433_1,62/352C/E.TENDER/STP-LMP/25 Dt. 05.01.2026,Construction of 5x6.00 mtr Span Minor Bridge on Semri Basura Bhagautipur Dehla Dhaurhra road Km-9 in District Sitapur,Technical,Technical bid accepted by the committee Prahari,MITHLESH KUMAR VERMA,24-Jan-2026 12:53 PM,,Satish Kumar SE,Internal,Satish Kumar SE Mithlesh Kumar Verma EE B.S. Singh EE,SATISH KUMAR,27-Jan-2026 06:44 PM,finsummary_2041391.pdf (260.22 KB),Finance,Financial Evaluation Admitted by Committee,SATISH KUMAR,27-Jan-2026 06:42 PM,finance_2041391.pdf,BOQ Comparative Chart,Satish Kumar SE,Internal,Satish Kumar SE Mithlesh Kumar Verma EE B.S. Singh EE,SATISH KUMAR,27-Jan-2026 06:01 PM,27-Jan-2026 06:30 PM,techsummary_2041391.pdf (260.22 KB),AOC,"2,715",Nil,Nil,No,14-Jan-2026 06:55 PM,21-Jan-2026 12:30 PM,14-Jan-2026 06:55 PM,21-Jan-2026 12:00 PM,NA ,NA ,14-Jan-2026 06:55 PM,21-Jan-2026 12:00 PM,27-Jan-2026 06:30 PM,1,Fee/PreQual/Technical,.pdf,TECHNICAL DOCUMENT,S.E.Sitapur/Kheri Circle PWD Sitapur,Office of the S.E.Sitapur/Kheri Circle PWD Sitapur,Construction of 5x6.00 mtr Span Minor Bridge on Semri Basura Bhagautipur Dehla Dhaurhra road Km-9 in District Sitapur,Construction of 5x6.00 mtr Span Minor Bridge on Semri Basura Bhagautipur Dehla Dhaurhra road Km-9 in District Sitapur,Please refer Tender documents. ,NA ,,Civil Works - Bridges,NA ,Tender,90.0,365.0,SITAPUR,261001.0,Office of the S.E.Sitapur/Kheri Circle PWD Sitapur ,Office of the S.E.Sitapur/Kheri Circle PWD Sitapur  ,17-Jan-2026 12:00 PM ,Office of the S.E.Sitapur/Kheri Circle PWD Sitapur,No ,No,"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Sitapur",62/352C/E.TENDER/STP-LMP/25 Dt. 05.01.2026,2026_CEUCZ_1106433_1,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,"16,82,000",Yes,fixed,,Nil,Nil,AOC
,,,,,,,2,5814780,M/s Om Shubh Construction,19-Jan-2026 08:00 PM,Accepted-AOC,Financial bid is Accepted at the price of Rs. 29541853.68 by the Employer.,27-Jan-2026 06:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,2,Finance,.xls,FINANCIAL DOCUMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
