S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Instrument Type,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
1,5788926,MAA LAXMI CONSTRUCTION,04-Jan-2026 09:49 PM,Accepted-AOC,Quoted rate by firm is lowest,23-Jan-2026 03:36 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Banda,2025_SCIDC_1102207_1,70/EE/Jhansi/ET/2025-26,"Janpad Jhansi ke vikaskhand Chirgaon ke gram Bajhera me Composite School se Gaushala ki or 100 mtr Apex/Nali ka nirman karya (under scheme S.N. 2025-26) Hon ble Shri Anurag Sharma Ji, MP Jhansi-Lalitpur",1.0,5788926.0,MAA LAXMI CONSTRUCTION,INR,"419,685",20-Jan-2026,"INR 419,685",90.0,Rajesh Chaudhary,23-Jan-2026 03:36 PM,bajheraaoc.pdf (707.00 KB),The work is awarded to M/s Maa Laxmi Construction,EE,Internal,AE Asstt Acctt,Rajesh Chaudhary,19-Jan-2026 06:54 PM,finsummary_2032108.pdf (819.33 KB),Technical,Technical Summary,Rajesh Chaudhary,14-Jan-2026 01:29 PM,technical_2032108.pdf,EE,Internal,AE Asstt Acctt,Rajesh Chaudhary,14-Jan-2026 01:31 PM,14-Jan-2026 02:00 PM,techsummary_2032108.pdf (886.58 KB),Finance,Financial Summary,Rajesh Chaudhary,19-Jan-2026 06:53 PM,finance_2032108.pdf,BOQ Comparative Chart,AOC,826.0,UPSCIDCO,Jhansi,Yes,1,Fee/PreQual/Technical,.pdf,Technical Document,"8,500",Yes,fixed,,UPSCIDCO,Jhansi,29-Dec-2025 11:00 AM,05-Jan-2026 02:00 PM,29-Dec-2025 11:00 AM,05-Jan-2026 01:30 PM,29-Dec-2025 11:00 AM ,05-Jan-2026 01:00 PM ,29-Dec-2025 11:00 AM,05-Jan-2026 01:30 PM,14-Jan-2026 02:00 PM,1.0,RTGS - RTGS Payment,"Janpad Jhansi ke vikaskhand Chirgaon ke gram Bajhera me Composite School se Gaushala ki or 100 mtr Apex/Nali ka nirman karya (under scheme S.N. 2025-26) Hon ble Shri Anurag Sharma Ji, MP Jhansi-Lalitpur","Janpad Jhansi ke vikaskhand Chirgaon ke gram Bajhera me Composite School se Gaushala ki or 100 mtr Apex/Nali ka nirman karya (under scheme S.N. 2025-26) Hon ble Shri Anurag Sharma Ji, MP Jhansi-Lalitpur",Please refer the tender documents ,NA ,,Civil Works - Others,NA ,Tender,90.0,90.0,Gram Bajhera Block Chirgaon Jhansi,284301.0,NA ,NA ,NA ,Jhansi,No ,No,Executive Engineer,UPSCIDCO Jhansi,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Banda,70/EE/Jhansi/ET/2025-26,2025_SCIDC_1102207_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,AOC
2,5788939,M/S OM PRAKASH ARYA,04-Jan-2026 09:58 PM,Rejected-Finance,High Rate,19-Jan-2026 06:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,2,Finance,.xls,BOQ Document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
